,timestamp,tag,type,description
0,2024-05-01 00:00:50.000000000,FIR123,L,FLW COND CW LOW ALM
1,2024-05-01 00:01:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
2,2024-05-01 00:02:10.000000000,FIR123,L,FLW COND CW LOW ALM
3,2024-05-01 00:02:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
4,2024-05-01 00:02:40.000000000,FIR123,H,FLW COND CW HIGH ALM
5,2024-05-01 00:02:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6,2024-05-01 00:07:30.000000000,FIR123,L,FLW COND CW LOW ALM
7,2024-05-01 00:07:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
8,2024-05-01 00:08:00.000000000,FIR123,L,FLW COND CW LOW ALM
9,2024-05-01 00:08:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
10,2024-05-01 00:09:00.000000000,FIR123,H,FLW COND CW HIGH ALM
11,2024-05-01 00:09:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
12,2024-05-01 00:09:50.000000000,FIR123,H,FLW COND CW HIGH ALM
13,2024-05-01 00:10:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
14,2024-05-01 00:19:30.000000000,FIR123,L,FLW COND CW LOW ALM
15,2024-05-01 00:19:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
16,2024-05-01 00:22:20.000000000,FIR123,H,FLW COND CW HIGH ALM
17,2024-05-01 00:22:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
18,2024-05-01 00:23:50.000000000,FIR123,L,FLW COND CW LOW ALM
19,2024-05-01 00:24:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
20,2024-05-01 00:30:50.000000000,FIR123,L,FLW COND CW LOW ALM
21,2024-05-01 00:31:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
22,2024-05-01 00:32:30.000000000,FIR123,H,FLW COND CW HIGH ALM
23,2024-05-01 00:32:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
24,2024-05-01 00:33:50.000000000,FIR123,H,FLW COND CW HIGH ALM
25,2024-05-01 00:34:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
26,2024-05-01 00:40:10.000000000,FIR123,H,FLW COND CW HIGH ALM
27,2024-05-01 00:40:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
