,timestamp,tag,type,description
0,2024-05-01 00:01:30.000000000,FIR123,L,FLW COND CW LOW ALM
1,2024-05-01 00:01:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
2,2024-05-01 00:04:30.000000000,FIR123,L,FLW COND CW LOW ALM
3,2024-05-01 00:04:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
4,2024-05-01 00:07:00.000000000,FIR123,L,FLW COND CW LOW ALM
5,2024-05-01 00:07:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
6,2024-05-01 00:09:50.000000000,FIR123,H,FLW COND CW HIGH ALM
7,2024-05-01 00:10:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
8,2024-05-01 00:19:00.000000000,FIR123,H,FLW COND CW HIGH ALM
9,2024-05-01 00:19:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
10,2024-05-01 00:23:20.000000000,FIR123,H,FLW COND CW HIGH ALM
11,2024-05-01 00:23:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
12,2024-05-01 00:31:30.000000000,FIR123,L,FLW COND CW LOW ALM
13,2024-05-01 00:31:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
14,2024-05-01 00:33:20.000000000,FIR123,H,FLW COND CW HIGH ALM
15,2024-05-01 00:33:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
16,2024-05-01 00:33:50.000000000,FIR123,H,FLW COND CW HIGH ALM
17,2024-05-01 00:34:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
18,2024-05-01 00:38:20.000000000,FIR123,H,FLW COND CW HIGH ALM
19,2024-05-01 00:38:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
20,2024-05-01 00:40:00.000000000,FIR123,H,FLW COND CW HIGH ALM
21,2024-05-01 00:40:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
22,2024-05-01 00:41:10.000000000,FIR123,L,FLW COND CW LOW ALM
23,2024-05-01 00:41:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
24,2024-05-01 00:42:00.000000000,FIR123,L,FLW COND CW LOW ALM
25,2024-05-01 00:42:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
26,2024-05-01 00:44:40.000000000,FIR123,H,FLW COND CW HIGH ALM
27,2024-05-01 00:44:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
28,2024-05-01 00:45:40.000000000,FIR123,H,FLW COND CW HIGH ALM
29,2024-05-01 00:46:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
30,2024-05-01 00:51:40.000000000,FIR123,H,FLW COND CW HIGH ALM
31,2024-05-01 00:51:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
32,2024-05-01 00:58:00.000000000,FIR123,H,FLW COND CW HIGH ALM
33,2024-05-01 00:58:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
34,2024-05-01 01:00:00.000000000,FIR123,H,FLW COND CW HIGH ALM
35,2024-05-01 01:00:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
36,2024-05-01 01:00:50.000000000,FIR123,L,FLW COND CW LOW ALM
37,2024-05-01 01:01:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
38,2024-05-01 01:04:50.000000000,FIR123,H,FLW COND CW HIGH ALM
39,2024-05-01 01:05:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
40,2024-05-01 01:10:50.000000000,FIR123,H,FLW COND CW HIGH ALM
41,2024-05-01 01:11:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
42,2024-05-01 01:16:10.000000000,FIR123,H,FLW COND CW HIGH ALM
43,2024-05-01 01:16:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
44,2024-05-01 01:18:40.000000000,FIR123,H,FLW COND CW HIGH ALM
45,2024-05-01 01:19:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
46,2024-05-01 01:22:30.000000000,FIR123,L,FLW COND CW LOW ALM
47,2024-05-01 01:22:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
48,2024-05-01 01:26:10.000000000,FIR123,L,FLW COND CW LOW ALM
49,2024-05-01 01:26:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
50,2024-05-01 01:28:30.000000000,FIR123,H,FLW COND CW HIGH ALM
51,2024-05-01 01:28:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
52,2024-05-01 01:30:40.000000000,FIR123,H,FLW COND CW HIGH ALM
53,2024-05-01 01:30:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
54,2024-05-01 01:32:40.000000000,FIR123,L,FLW COND CW LOW ALM
55,2024-05-01 01:32:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
56,2024-05-01 01:44:30.000000000,FIR123,H,FLW COND CW HIGH ALM
57,2024-05-01 01:44:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
58,2024-05-01 01:45:20.000000000,FIR123,H,FLW COND CW HIGH ALM
59,2024-05-01 01:45:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
60,2024-05-01 01:49:20.000000000,FIR123,H,FLW COND CW HIGH ALM
61,2024-05-01 01:49:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
62,2024-05-01 01:49:40.000000000,FIR123,H,FLW COND CW HIGH ALM
63,2024-05-01 01:49:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
64,2024-05-01 01:50:00.000000000,FIR123,H,FLW COND CW HIGH ALM
65,2024-05-01 01:50:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
66,2024-05-01 01:50:10.000000000,V160,H,VLV POS FEED A HIGH ALM
67,2024-05-01 01:51:40.000000000,FIR123,L,FLW COND CW LOW ALM
68,2024-05-01 01:51:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
69,2024-05-01 01:53:00.000000000,FIR123,H,FLW COND CW HIGH ALM
70,2024-05-01 01:53:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
71,2024-05-01 01:53:30.000000000,FIR123,H,FLW COND CW HIGH ALM
72,2024-05-01 01:53:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
73,2024-05-01 01:54:40.000000000,FIR123,H,FLW COND CW HIGH ALM
74,2024-05-01 01:54:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
75,2024-05-01 01:55:30.000000000,FIR123,H,FLW COND CW HIGH ALM
76,2024-05-01 01:55:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
77,2024-05-01 01:58:10.000000000,FIR123,H,FLW COND CW HIGH ALM
78,2024-05-01 01:58:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
79,2024-05-01 01:59:50.000000000,FIR123,H,FLW COND CW HIGH ALM
80,2024-05-01 02:00:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
81,2024-05-01 02:01:10.000000000,FIR123,H,FLW COND CW HIGH ALM
82,2024-05-01 02:01:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
83,2024-05-01 02:02:00.000000000,FIR123,H,FLW COND CW HIGH ALM
84,2024-05-01 02:02:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
85,2024-05-01 02:02:30.000000000,FIR123,H,FLW COND CW HIGH ALM
86,2024-05-01 02:02:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
87,2024-05-01 02:06:40.000000000,FIR123,H,FLW COND CW HIGH ALM
88,2024-05-01 02:06:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
89,2024-05-01 02:07:20.000000000,FIR123,H,FLW COND CW HIGH ALM
