,timestamp,tag,type,description
0,2024-05-01 00:00:20.000000000,FIR123,H,FLW COND CW HIGH ALM
1,2024-05-01 00:00:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
2,2024-05-01 00:13:40.000000000,FIR123,H,FLW COND CW HIGH ALM
3,2024-05-01 00:13:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
4,2024-05-01 00:15:30.000000000,FIR123,H,FLW COND CW HIGH ALM
5,2024-05-01 00:15:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6,2024-05-01 00:16:00.000000000,FIR123,H,FLW COND CW HIGH ALM
7,2024-05-01 00:16:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
8,2024-05-01 00:17:40.000000000,FIR123,L,FLW COND CW LOW ALM
9,2024-05-01 00:17:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
10,2024-05-01 00:20:30.000000000,FIR123,L,FLW COND CW LOW ALM
11,2024-05-01 00:20:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
12,2024-05-01 00:25:30.000000000,FIR123,L,FLW COND CW LOW ALM
13,2024-05-01 00:25:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
14,2024-05-01 00:26:40.000000000,FIR123,L,FLW COND CW LOW ALM
15,2024-05-01 00:26:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
16,2024-05-01 00:27:00.000000000,FIR123,H,FLW COND CW HIGH ALM
17,2024-05-01 00:27:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
18,2024-05-01 00:28:40.000000000,FIR123,L,FLW COND CW LOW ALM
19,2024-05-01 00:29:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
20,2024-05-01 00:33:50.000000000,FIR123,L,FLW COND CW LOW ALM
21,2024-05-01 00:34:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
22,2024-05-01 00:35:40.000000000,FIR123,H,FLW COND CW HIGH ALM
23,2024-05-01 00:36:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
24,2024-05-01 00:36:10.000000000,FIR123,H,FLW COND CW HIGH ALM
25,2024-05-01 00:36:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
26,2024-05-01 00:37:00.000000000,FIR123,L,FLW COND CW LOW ALM
27,2024-05-01 00:37:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
28,2024-05-01 00:38:40.000000000,FIR123,L,FLW COND CW LOW ALM
29,2024-05-01 00:38:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
30,2024-05-01 00:41:10.000000000,FIR123,H,FLW COND CW HIGH ALM
31,2024-05-01 00:41:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
32,2024-05-01 00:43:00.000000000,FIR123,L,FLW COND CW LOW ALM
33,2024-05-01 00:43:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
34,2024-05-01 00:45:10.000000000,FIR123,H,FLW COND CW HIGH ALM
35,2024-05-01 00:45:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
36,2024-05-01 00:46:30.000000000,FIR123,H,FLW COND CW HIGH ALM
37,2024-05-01 00:46:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
38,2024-05-01 00:47:40.000000000,FIR123,L,FLW COND CW LOW ALM
39,2024-05-01 00:47:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
40,2024-05-01 00:50:00.000000000,FIR123,H,FLW COND CW HIGH ALM
41,2024-05-01 00:50:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
42,2024-05-01 00:53:10.000000000,FIR123,L,FLW COND CW LOW ALM
43,2024-05-01 00:53:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
44,2024-05-01 00:59:50.000000000,FIR123,H,FLW COND CW HIGH ALM
45,2024-05-01 01:00:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
46,2024-05-01 01:01:20.000000000,FIR123,L,FLW COND CW LOW ALM
47,2024-05-01 01:01:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
48,2024-05-01 01:04:10.000000000,FIR123,H,FLW COND CW HIGH ALM
49,2024-05-01 01:04:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
50,2024-05-01 01:06:00.000000000,FIR123,H,FLW COND CW HIGH ALM
51,2024-05-01 01:06:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
52,2024-05-01 01:18:30.000000000,FIR123,H,FLW COND CW HIGH ALM
53,2024-05-01 01:18:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
54,2024-05-01 01:19:30.000000000,FIR123,L,FLW COND CW LOW ALM
55,2024-05-01 01:19:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
56,2024-05-01 01:19:50.000000000,FIR123,H,FLW COND CW HIGH ALM
57,2024-05-01 01:20:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
