,timestamp,tag,type,description
0,2024-05-01 00:00:30.000000000,FIR123,L,FLW COND CW LOW ALM
1,2024-05-01 00:00:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
2,2024-05-01 00:01:00.000000000,FIR123,H,FLW COND CW HIGH ALM
3,2024-05-01 00:01:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
4,2024-05-01 00:07:20.000000000,FIR123,H,FLW COND CW HIGH ALM
5,2024-05-01 00:07:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6,2024-05-01 00:09:30.000000000,FIR123,L,FLW COND CW LOW ALM
7,2024-05-01 00:09:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
8,2024-05-01 00:13:00.000000000,FIR123,L,FLW COND CW LOW ALM
9,2024-05-01 00:13:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
10,2024-05-01 00:19:50.000000000,FIR123,H,FLW COND CW HIGH ALM
11,2024-05-01 00:20:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
12,2024-05-01 00:20:30.000000000,FIR123,H,FLW COND CW HIGH ALM
13,2024-05-01 00:20:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
14,2024-05-01 00:27:30.000000000,FIR123,L,FLW COND CW LOW ALM
15,2024-05-01 00:27:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
16,2024-05-01 00:30:10.000000000,TIR123,H,TEMP COND CWS HIGH ALM
17,2024-05-01 00:32:10.000000000,FIR123,H,FLW COND CW HIGH ALM
18,2024-05-01 00:32:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
19,2024-05-01 00:32:30.000000000,FIR123,H,FLW COND CW HIGH ALM
20,2024-05-01 00:32:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
21,2024-05-01 00:32:50.000000000,FIR123,H,FLW COND CW HIGH ALM
22,2024-05-01 00:33:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
23,2024-05-01 00:33:20.000000000,FIR123,H,FLW COND CW HIGH ALM
24,2024-05-01 00:33:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
25,2024-05-01 00:33:50.000000000,FIR123,H,FLW COND CW HIGH ALM
26,2024-05-01 00:34:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
27,2024-05-01 00:34:10.000000000,FIR123,H,FLW COND CW HIGH ALM
28,2024-05-01 00:35:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
29,2024-05-01 00:36:00.000000000,FIR123,H,FLW COND CW HIGH ALM
30,2024-05-01 00:36:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
