,timestamp,tag,type,description
0,2024-05-01 00:00:50,FIR123,L,FLW COND CW LOW ALM
1,2024-05-01 00:01:00,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
2,2024-05-01 00:03:30,FIR123,H,FLW COND CW HIGH ALM
3,2024-05-01 00:03:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
4,2024-05-01 00:04:10,FIR123,H,FLW COND CW HIGH ALM
5,2024-05-01 00:04:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6,2024-05-01 00:05:00,FIR123,H,FLW COND CW HIGH ALM
7,2024-05-01 00:05:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
8,2024-05-01 00:05:20,FIR123,H,FLW COND CW HIGH ALM
9,2024-05-01 00:05:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
10,2024-05-01 00:06:00,FIR123,L,FLW COND CW LOW ALM
11,2024-05-01 00:06:10,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
12,2024-05-01 00:09:10,FIR123,L,FLW COND CW LOW ALM
13,2024-05-01 00:09:20,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
14,2024-05-01 00:13:30,FIR123,L,FLW COND CW LOW ALM
15,2024-05-01 00:13:40,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
16,2024-05-01 00:14:50,FIR123,L,FLW COND CW LOW ALM
17,2024-05-01 00:15:00,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
18,2024-05-01 00:16:20,FIR123,H,FLW COND CW HIGH ALM
19,2024-05-01 00:16:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
20,2024-05-01 00:19:50,FIR123,L,FLW COND CW LOW ALM
21,2024-05-01 00:20:10,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
22,2024-05-01 00:21:40,FIR123,H,FLW COND CW HIGH ALM
23,2024-05-01 00:21:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
24,2024-05-01 00:24:40,FIR123,L,FLW COND CW LOW ALM
25,2024-05-01 00:25:00,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
26,2024-05-01 00:26:00,FIR123,H,FLW COND CW HIGH ALM
27,2024-05-01 00:26:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
28,2024-05-01 00:26:30,FIR123,H,FLW COND CW HIGH ALM
29,2024-05-01 00:26:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
30,2024-05-01 00:27:20,FIR123,H,FLW COND CW HIGH ALM
31,2024-05-01 00:27:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
32,2024-05-01 00:28:30,FIR123,L,FLW COND CW LOW ALM
33,2024-05-01 00:28:40,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
34,2024-05-01 00:30:20,FIR100,L,FLW FEED A LOW ALM
35,2024-05-01 00:30:40,FIR123,L,FLW COND CW LOW ALM
36,2024-05-01 00:31:00,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
37,2024-05-01 00:32:40,FIR123,H,FLW COND CW HIGH ALM
38,2024-05-01 00:33:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
39,2024-05-01 00:35:00,FIR123,H,FLW COND CW HIGH ALM
40,2024-05-01 00:35:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
41,2024-05-01 00:36:20,FIR123,L,FLW COND CW LOW ALM
42,2024-05-01 00:36:40,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
43,2024-05-01 00:38:50,FIR123,L,FLW COND CW LOW ALM
44,2024-05-01 00:39:00,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
45,2024-05-01 00:39:10,FIR123,H,FLW COND CW HIGH ALM
46,2024-05-01 00:39:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
47,2024-05-01 00:39:40,FIR123,H,FLW COND CW HIGH ALM
48,2024-05-01 00:39:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
49,2024-05-01 00:40:20,FIR123,H,FLW COND CW HIGH ALM
50,2024-05-01 00:40:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
51,2024-05-01 00:43:40,FIR123,H,FLW COND CW HIGH ALM
52,2024-05-01 00:43:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
53,2024-05-01 00:46:50,FIR123,H,FLW COND CW HIGH ALM
54,2024-05-01 00:47:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
55,2024-05-01 00:47:50,FIR123,H,FLW COND CW HIGH ALM
56,2024-05-01 00:48:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
57,2024-05-01 00:54:10,FIR123,H,FLW COND CW HIGH ALM
58,2024-05-01 00:54:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
59,2024-05-01 00:54:30,FIR123,H,FLW COND CW HIGH ALM
60,2024-05-01 00:54:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
61,2024-05-01 00:55:20,FIR115,L,FLW PURGE LOW ALM
62,2024-05-01 00:55:30,FIR115,L NR,FLW PURGE LOW ALM RECOVERED
63,2024-05-01 00:55:40,FIR115,L,FLW PURGE LOW ALM
64,2024-05-01 00:55:50,FIR115,L NR,FLW PURGE LOW ALM RECOVERED
65,2024-05-01 00:56:00,FIR115,L,FLW PURGE LOW ALM
66,2024-05-01 00:57:10,FIR123,L,FLW COND CW LOW ALM
67,2024-05-01 00:57:20,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
68,2024-05-01 01:03:30,FIR123,H,FLW COND CW HIGH ALM
69,2024-05-01 01:03:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
70,2024-05-01 01:03:50,FIR123,H,FLW COND CW HIGH ALM
71,2024-05-01 01:04:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
72,2024-05-01 01:04:30,FIR123,L,FLW COND CW LOW ALM
73,2024-05-01 01:04:40,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
74,2024-05-01 01:04:50,FIR123,H,FLW COND CW HIGH ALM
75,2024-05-01 01:05:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
76,2024-05-01 01:05:30,FIR123,H,FLW COND CW HIGH ALM
77,2024-05-01 01:05:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
78,2024-05-01 01:06:40,FIR123,H,FLW COND CW HIGH ALM
79,2024-05-01 01:06:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
80,2024-05-01 01:08:00,FIR123,L,FLW COND CW LOW ALM
81,2024-05-01 01:08:20,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
82,2024-05-01 01:08:30,FIR123,H,FLW COND CW HIGH ALM
83,2024-05-01 01:08:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
84,2024-05-01 01:09:40,FIR123,H,FLW COND CW HIGH ALM
85,2024-05-01 01:09:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
86,2024-05-01 01:10:00,FIR123,H,FLW COND CW HIGH ALM
87,2024-05-01 01:10:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
88,2024-05-01 01:13:50,FIR123,H,FLW COND CW HIGH ALM
89,2024-05-01 01:14:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
90,2024-05-01 01:14:30,FIR123,H,FLW COND CW HIGH ALM
91,2024-05-01 01:14:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
92,2024-05-01 01:15:00,FIR123,H,FLW COND CW HIGH ALM
93,2024-05-01 01:15:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
94,2024-05-01 01:17:20,FIR123,H,FLW COND CW HIGH ALM
95,2024-05-01 01:17:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
96,2024-05-01 01:17:50,FIR123,H,FLW COND CW HIGH ALM
97,2024-05-01 01:18:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
98,2024-05-01 01:18:10,FIR123,H,FLW COND CW HIGH ALM
99,2024-05-01 01:18:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
100,2024-05-01 01:19:40,FIR123,H,FLW COND CW HIGH ALM
101,2024-05-01 01:19:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
102,2024-05-01 01:20:20,FIR123,H,FLW COND CW HIGH ALM
103,2024-05-01 01:21:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
104,2024-05-01 01:23:10,FIR123,H,FLW COND CW HIGH ALM
105,2024-05-01 01:23:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
106,2024-05-01 01:26:00,FIR123,H,FLW COND CW HIGH ALM
107,2024-05-01 01:26:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
108,2024-05-01 01:26:40,FIR123,H,FLW COND CW HIGH ALM
109,2024-05-01 01:27:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
110,2024-05-01 01:27:40,FIR123,H,FLW COND CW HIGH ALM
111,2024-05-01 01:27:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
112,2024-05-01 01:28:20,FIR123,H,FLW COND CW HIGH ALM
113,2024-05-01 01:28:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
114,2024-05-01 01:29:40,FIR123,H,FLW COND CW HIGH ALM
115,2024-05-01 01:29:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
116,2024-05-01 01:30:00,V160,H,VLV POS FEED A HIGH ALM
117,2024-05-01 01:30:10,FIR100,L NR,FLW FEED A LOW ALM RECOVERED
118,2024-05-01 01:30:10,FIR123,H,FLW COND CW HIGH ALM
119,2024-05-01 01:30:20,FIR100,H,FLW FEED A HIGH ALM
120,2024-05-01 01:30:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
121,2024-05-01 01:30:20,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED
122,2024-05-01 01:31:10,FIR123,H,FLW COND CW HIGH ALM
123,2024-05-01 01:31:20,FIR100,H NR,FLW FEED A HIGH ALM RECOVERED
124,2024-05-01 01:31:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
125,2024-05-01 01:32:20,FIR123,H,FLW COND CW HIGH ALM
126,2024-05-01 01:32:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
127,2024-05-01 01:32:40,FIR123,H,FLW COND CW HIGH ALM
128,2024-05-01 01:33:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
129,2024-05-01 01:33:20,FIR115,L NR,FLW PURGE LOW ALM RECOVERED
130,2024-05-01 01:33:20,FIR123,H,FLW COND CW HIGH ALM
131,2024-05-01 01:33:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
132,2024-05-01 01:35:20,FIR123,H,FLW COND CW HIGH ALM
133,2024-05-01 01:35:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
134,2024-05-01 01:35:50,FIR123,H,FLW COND CW HIGH ALM
135,2024-05-01 01:36:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
136,2024-05-01 01:36:40,FIR123,H,FLW COND CW HIGH ALM
137,2024-05-01 01:36:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
138,2024-05-01 01:37:00,FIR123,H,FLW COND CW HIGH ALM
139,2024-05-01 01:37:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
140,2024-05-01 01:37:30,FIR123,H,FLW COND CW HIGH ALM
141,2024-05-01 01:38:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
142,2024-05-01 01:38:10,FIR123,H,FLW COND CW HIGH ALM
143,2024-05-01 01:38:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
144,2024-05-01 01:39:10,FIR123,H,FLW COND CW HIGH ALM
145,2024-05-01 01:39:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
146,2024-05-01 01:40:20,FIR123,H,FLW COND CW HIGH ALM
147,2024-05-01 01:40:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
148,2024-05-01 01:40:40,FIR123,H,FLW COND CW HIGH ALM
149,2024-05-01 01:40:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
150,2024-05-01 01:42:20,FIR123,H,FLW COND CW HIGH ALM
151,2024-05-01 01:42:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
152,2024-05-01 01:45:40,FIR123,H,FLW COND CW HIGH ALM
153,2024-05-01 01:46:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
154,2024-05-01 01:46:30,FIR123,H,FLW COND CW HIGH ALM
155,2024-05-01 01:46:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
156,2024-05-01 01:47:00,FIR123,H,FLW COND CW HIGH ALM
157,2024-05-01 01:47:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
158,2024-05-01 01:48:10,FIR123,H,FLW COND CW HIGH ALM
159,2024-05-01 01:48:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
160,2024-05-01 01:49:00,FIR123,H,FLW COND CW HIGH ALM
161,2024-05-01 01:49:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
162,2024-05-01 01:52:40,FIR123,H,FLW COND CW HIGH ALM
163,2024-05-01 01:52:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
164,2024-05-01 01:53:20,FIR123,H,FLW COND CW HIGH ALM
165,2024-05-01 01:53:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
166,2024-05-01 01:53:40,FIR123,H,FLW COND CW HIGH ALM
167,2024-05-01 01:54:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
168,2024-05-01 01:54:10,FIR123,H,FLW COND CW HIGH ALM
169,2024-05-01 01:54:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
170,2024-05-01 01:54:30,FIR123,H,FLW COND CW HIGH ALM
171,2024-05-01 01:54:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
172,2024-05-01 01:55:20,FIR123,H,FLW COND CW HIGH ALM
173,2024-05-01 01:55:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
174,2024-05-01 01:57:20,FIR123,L,FLW COND CW LOW ALM
175,2024-05-01 01:57:30,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
176,2024-05-01 01:58:00,FIR123,H,FLW COND CW HIGH ALM
177,2024-05-01 01:58:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
178,2024-05-01 01:58:50,FIR123,H,FLW COND CW HIGH ALM
179,2024-05-01 01:59:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
180,2024-05-01 01:59:30,FIR123,H,FLW COND CW HIGH ALM
181,2024-05-01 01:59:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
182,2024-05-01 02:00:00,AIR002_2,H,SEP UFLW E CONC HIGH ALM
183,2024-05-01 02:00:00,FIR123,H,FLW COND CW HIGH ALM
184,2024-05-01 02:00:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
185,2024-05-01 02:00:40,FIR123,H,FLW COND CW HIGH ALM
186,2024-05-01 02:00:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
187,2024-05-01 02:02:40,FIR123,H,FLW COND CW HIGH ALM
188,2024-05-01 02:02:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
189,2024-05-01 02:03:10,FIR123,H,FLW COND CW HIGH ALM
190,2024-05-01 02:03:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
191,2024-05-01 02:03:50,FIR123,H,FLW COND CW HIGH ALM
192,2024-05-01 02:04:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
193,2024-05-01 02:05:00,FIR123,H,FLW COND CW HIGH ALM
194,2024-05-01 02:05:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
195,2024-05-01 02:06:00,FIR123,H,FLW COND CW HIGH ALM
196,2024-05-01 02:06:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
197,2024-05-01 02:07:10,FIR123,H,FLW COND CW HIGH ALM
198,2024-05-01 02:07:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
199,2024-05-01 02:09:10,FIR123,L,FLW COND CW LOW ALM
200,2024-05-01 02:09:20,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
201,2024-05-01 02:09:50,FIR123,H,FLW COND CW HIGH ALM
202,2024-05-01 02:10:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
203,2024-05-01 02:12:20,FIR123,H,FLW COND CW HIGH ALM
204,2024-05-01 02:12:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
205,2024-05-01 02:14:50,FIR123,H,FLW COND CW HIGH ALM
206,2024-05-01 02:15:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
207,2024-05-01 02:19:50,FIR123,L,FLW COND CW LOW ALM
208,2024-05-01 02:20:00,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
209,2024-05-01 02:20:40,FIR123,H,FLW COND CW HIGH ALM
210,2024-05-01 02:20:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
211,2024-05-01 02:21:40,FIR123,H,FLW COND CW HIGH ALM
212,2024-05-01 02:22:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
213,2024-05-01 02:22:20,FIR123,H,FLW COND CW HIGH ALM
214,2024-05-01 02:22:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
215,2024-05-01 02:27:30,FIR123,H,FLW COND CW HIGH ALM
216,2024-05-01 02:27:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
217,2024-05-01 02:29:50,FIR123,H,FLW COND CW HIGH ALM
218,2024-05-01 02:30:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
219,2024-05-01 02:30:20,FIR123,L,FLW COND CW LOW ALM
220,2024-05-01 02:30:30,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
221,2024-05-01 02:31:20,FIR123,L,FLW COND CW LOW ALM
