,timestamp,tag,type,description
0,2024-05-01 00:04:20,FIR123,H,FLW COND CW HIGH ALM
1,2024-05-01 00:04:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
2,2024-05-01 00:05:40,FIR123,H,FLW COND CW HIGH ALM
3,2024-05-01 00:05:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
4,2024-05-01 00:08:30,FIR123,L,FLW COND CW LOW ALM
5,2024-05-01 00:08:40,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
6,2024-05-01 00:09:00,FIR123,L,FLW COND CW LOW ALM
7,2024-05-01 00:09:20,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
8,2024-05-01 00:15:20,FIR123,L,FLW COND CW LOW ALM
9,2024-05-01 00:15:40,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
10,2024-05-01 00:17:10,FIR123,H,FLW COND CW HIGH ALM
11,2024-05-01 00:17:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
12,2024-05-01 00:24:20,FIR123,H,FLW COND CW HIGH ALM
13,2024-05-01 00:24:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
14,2024-05-01 00:29:30,FIR123,H,FLW COND CW HIGH ALM
15,2024-05-01 00:29:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
16,2024-05-01 00:29:50,FIR123,H,FLW COND CW HIGH ALM
17,2024-05-01 00:30:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
18,2024-05-01 00:30:10,TIR123,H,TEMP COND CWS HIGH ALM
19,2024-05-01 00:32:30,FIR123,H,FLW COND CW HIGH ALM
20,2024-05-01 00:32:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
21,2024-05-01 00:33:00,FIR123,H,FLW COND CW HIGH ALM
22,2024-05-01 00:35:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
23,2024-05-01 00:35:30,FIR123,H,FLW COND CW HIGH ALM
24,2024-05-01 00:36:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
25,2024-05-01 00:36:10,FIR123,H,FLW COND CW HIGH ALM
26,2024-05-01 00:36:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
27,2024-05-01 00:36:30,FIR123,H,FLW COND CW HIGH ALM
28,2024-05-01 00:36:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
29,2024-05-01 00:37:00,FIR123,H,FLW COND CW HIGH ALM
30,2024-05-01 00:37:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
31,2024-05-01 00:37:20,FIR123,H,FLW COND CW HIGH ALM
32,2024-05-01 00:37:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
33,2024-05-01 00:38:00,FIR123,H,FLW COND CW HIGH ALM
34,2024-05-01 00:38:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
35,2024-05-01 00:39:00,FIR123,H,FLW COND CW HIGH ALM
36,2024-05-01 00:39:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
37,2024-05-01 00:40:00,FIR123,H,FLW COND CW HIGH ALM
38,2024-05-01 00:40:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
39,2024-05-01 00:40:30,FIR123,H,FLW COND CW HIGH ALM
40,2024-05-01 00:40:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
41,2024-05-01 00:41:00,FIR123,H,FLW COND CW HIGH ALM
42,2024-05-01 00:41:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
43,2024-05-01 00:42:00,FIR123,H,FLW COND CW HIGH ALM
44,2024-05-01 00:42:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
45,2024-05-01 00:42:30,FIR123,H,FLW COND CW HIGH ALM
46,2024-05-01 00:43:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
47,2024-05-01 00:44:20,FIR123,H,FLW COND CW HIGH ALM
48,2024-05-01 00:44:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
49,2024-05-01 00:44:40,FIR123,H,FLW COND CW HIGH ALM
50,2024-05-01 00:45:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
51,2024-05-01 00:45:20,FIR123,H,FLW COND CW HIGH ALM
52,2024-05-01 00:45:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
