,timestamp,tag,type,description
0,2024-05-01 00:14:40.000000000,FIR123,L,FLW COND CW LOW ALM
1,2024-05-01 00:14:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
2,2024-05-01 00:18:00.000000000,FIR123,L,FLW COND CW LOW ALM
3,2024-05-01 00:18:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
4,2024-05-01 00:19:30.000000000,FIR123,L,FLW COND CW LOW ALM
5,2024-05-01 00:19:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
6,2024-05-01 00:21:00.000000000,FIR123,L,FLW COND CW LOW ALM
7,2024-05-01 00:21:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
8,2024-05-01 00:27:00.000000000,FIR123,L,FLW COND CW LOW ALM
9,2024-05-01 00:27:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
10,2024-05-01 00:34:10.000000000,FIR123,H,FLW COND CW HIGH ALM
11,2024-05-01 00:34:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
12,2024-05-01 00:34:30.000000000,FIR123,H,FLW COND CW HIGH ALM
13,2024-05-01 00:34:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
14,2024-05-01 00:35:40.000000000,FIR123,L,FLW COND CW LOW ALM
15,2024-05-01 00:35:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
16,2024-05-01 00:38:20.000000000,FIR123,H,FLW COND CW HIGH ALM
17,2024-05-01 00:38:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
18,2024-05-01 00:42:30.000000000,FIR123,L,FLW COND CW LOW ALM
19,2024-05-01 00:42:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
20,2024-05-01 00:43:40.000000000,FIR123,H,FLW COND CW HIGH ALM
21,2024-05-01 00:43:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
22,2024-05-01 00:48:00.000000000,FIR123,H,FLW COND CW HIGH ALM
23,2024-05-01 00:48:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
24,2024-05-01 00:51:20.000000000,FIR123,H,FLW COND CW HIGH ALM
25,2024-05-01 00:51:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
26,2024-05-01 00:56:30.000000000,FIR123,H,FLW COND CW HIGH ALM
27,2024-05-01 00:56:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
28,2024-05-01 00:59:50.000000000,FIR123,H,FLW COND CW HIGH ALM
29,2024-05-01 01:00:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
30,2024-05-01 01:03:30.000000000,FIR123,L,FLW COND CW LOW ALM
31,2024-05-01 01:03:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
32,2024-05-01 01:05:00.000000000,FIR123,H,FLW COND CW HIGH ALM
33,2024-05-01 01:05:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
34,2024-05-01 01:09:00.000000000,FIR123,L,FLW COND CW LOW ALM
35,2024-05-01 01:09:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
36,2024-05-01 01:12:50.000000000,FIR123,H,FLW COND CW HIGH ALM
37,2024-05-01 01:13:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
38,2024-05-01 01:13:20.000000000,FIR123,H,FLW COND CW HIGH ALM
39,2024-05-01 01:13:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
40,2024-05-01 01:14:00.000000000,FIR123,H,FLW COND CW HIGH ALM
41,2024-05-01 01:14:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
42,2024-05-01 01:14:40.000000000,FIR123,L,FLW COND CW LOW ALM
43,2024-05-01 01:14:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
44,2024-05-01 01:17:00.000000000,FIR123,H,FLW COND CW HIGH ALM
45,2024-05-01 01:17:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
46,2024-05-01 01:19:10.000000000,FIR123,H,FLW COND CW HIGH ALM
47,2024-05-01 01:19:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
48,2024-05-01 01:20:30.000000000,FIR123,L,FLW COND CW LOW ALM
49,2024-05-01 01:20:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
50,2024-05-01 01:21:50.000000000,FIR123,H,FLW COND CW HIGH ALM
51,2024-05-01 01:22:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
52,2024-05-01 01:22:30.000000000,FIR123,H,FLW COND CW HIGH ALM
53,2024-05-01 01:22:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
54,2024-05-01 01:30:00.000000000,FIR123,H,FLW COND CW HIGH ALM
55,2024-05-01 01:30:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
56,2024-05-01 01:30:40.000000000,FIR123,H,FLW COND CW HIGH ALM
57,2024-05-01 01:31:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
58,2024-05-01 01:33:00.000000000,FIR123,L,FLW COND CW LOW ALM
59,2024-05-01 01:33:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
60,2024-05-01 01:36:10.000000000,AIR001_3,H,REACT FEED C CONC HIGH ALM
61,2024-05-01 01:36:10.000000000,AIR003_3,H,PURGE C CONC HIGH ALM
62,2024-05-01 01:36:40.000000000,FIR123,H,FLW COND CW HIGH ALM
63,2024-05-01 01:36:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
64,2024-05-01 01:45:30.000000000,FIR123,H,FLW COND CW HIGH ALM
65,2024-05-01 01:45:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
66,2024-05-01 01:46:30.000000000,FIR123,H,FLW COND CW HIGH ALM
67,2024-05-01 01:46:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
68,2024-05-01 01:48:00.000000000,FIR123,H,FLW COND CW HIGH ALM
69,2024-05-01 01:48:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
70,2024-05-01 01:49:20.000000000,FIR123,H,FLW COND CW HIGH ALM
71,2024-05-01 01:49:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
72,2024-05-01 01:50:20.000000000,FIR123,H,FLW COND CW HIGH ALM
73,2024-05-01 01:50:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
74,2024-05-01 01:50:40.000000000,FIR123,L,FLW COND CW LOW ALM
75,2024-05-01 01:50:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
76,2024-05-01 01:58:30.000000000,FIR123,H,FLW COND CW HIGH ALM
77,2024-05-01 01:58:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
78,2024-05-01 01:59:40.000000000,FIR123,H,FLW COND CW HIGH ALM
79,2024-05-01 01:59:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
80,2024-05-01 02:00:00.000000000,FIR123,H,FLW COND CW HIGH ALM
81,2024-05-01 02:00:10.000000000,AIR003_4,H,PURGE D CONC HIGH ALM
82,2024-05-01 02:00:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
83,2024-05-01 02:04:50.000000000,FIR123,H,FLW COND CW HIGH ALM
84,2024-05-01 02:05:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
