,timestamp,tag,type,description
0,2024-05-01 00:02:40,FIR123,L,FLW COND CW LOW ALM
1,2024-05-01 00:02:50,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
2,2024-05-01 00:04:10,FIR123,L,FLW COND CW LOW ALM
3,2024-05-01 00:04:20,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
4,2024-05-01 00:04:50,FIR123,H,FLW COND CW HIGH ALM
5,2024-05-01 00:05:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6,2024-05-01 00:09:20,FIR123,H,FLW COND CW HIGH ALM
7,2024-05-01 00:09:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
8,2024-05-01 00:11:40,FIR123,L,FLW COND CW LOW ALM
9,2024-05-01 00:11:50,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
10,2024-05-01 00:15:30,FIR123,L,FLW COND CW LOW ALM
11,2024-05-01 00:15:40,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
12,2024-05-01 00:18:20,FIR123,L,FLW COND CW LOW ALM
13,2024-05-01 00:18:30,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
14,2024-05-01 00:20:40,FIR123,H,FLW COND CW HIGH ALM
15,2024-05-01 00:21:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
16,2024-05-01 00:22:10,FIR123,H,FLW COND CW HIGH ALM
17,2024-05-01 00:22:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
18,2024-05-01 00:27:20,FIR123,L,FLW COND CW LOW ALM
19,2024-05-01 00:27:30,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
20,2024-05-01 00:28:40,FIR123,H,FLW COND CW HIGH ALM
21,2024-05-01 00:28:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
22,2024-05-01 00:30:10,TIR123,H,TEMP COND CWS HIGH ALM
23,2024-05-01 00:31:30,FIR123,H,FLW COND CW HIGH ALM
24,2024-05-01 00:31:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
25,2024-05-01 00:32:40,FIR123,H,FLW COND CW HIGH ALM
26,2024-05-01 00:33:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
27,2024-05-01 00:33:30,FIR123,H,FLW COND CW HIGH ALM
28,2024-05-01 00:34:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
29,2024-05-01 00:35:00,FIR123,H,FLW COND CW HIGH ALM
30,2024-05-01 00:35:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
31,2024-05-01 00:35:40,FIR123,H,FLW COND CW HIGH ALM
32,2024-05-01 00:36:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
33,2024-05-01 00:36:10,FIR123,H,FLW COND CW HIGH ALM
34,2024-05-01 00:36:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
35,2024-05-01 00:36:50,FIR123,H,FLW COND CW HIGH ALM
36,2024-05-01 00:37:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
37,2024-05-01 00:37:40,FIR123,H,FLW COND CW HIGH ALM
38,2024-05-01 00:37:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
39,2024-05-01 00:38:10,FIR123,H,FLW COND CW HIGH ALM
40,2024-05-01 00:38:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
41,2024-05-01 00:38:30,FIR123,H,FLW COND CW HIGH ALM
42,2024-05-01 00:38:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
43,2024-05-01 00:39:10,FIR123,H,FLW COND CW HIGH ALM
44,2024-05-01 00:39:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
