,timestamp,tag,type,description
0,2024-05-01 00:04:40,FIR123,H,FLW COND CW HIGH ALM
1,2024-05-01 00:04:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
2,2024-05-01 00:08:10,FIR123,H,FLW COND CW HIGH ALM
3,2024-05-01 00:08:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
4,2024-05-01 00:15:10,FIR123,H,FLW COND CW HIGH ALM
5,2024-05-01 00:15:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6,2024-05-01 00:16:10,FIR123,H,FLW COND CW HIGH ALM
7,2024-05-01 00:16:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
8,2024-05-01 00:20:40,FIR123,L,FLW COND CW LOW ALM
9,2024-05-01 00:20:50,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
10,2024-05-01 00:24:20,FIR123,H,FLW COND CW HIGH ALM
11,2024-05-01 00:24:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
12,2024-05-01 00:29:40,FIR123,L,FLW COND CW LOW ALM
13,2024-05-01 00:29:50,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
14,2024-05-01 00:30:00,FIR123,L,FLW COND CW LOW ALM
15,2024-05-01 00:30:10,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
16,2024-05-01 00:30:40,FIR123,H,FLW COND CW HIGH ALM
17,2024-05-01 00:30:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
18,2024-05-01 00:31:00,FIR123,H,FLW COND CW HIGH ALM
19,2024-05-01 00:31:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
20,2024-05-01 00:37:10,FIR123,H,FLW COND CW HIGH ALM
21,2024-05-01 00:37:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
22,2024-05-01 00:39:00,FIR123,H,FLW COND CW HIGH ALM
23,2024-05-01 00:39:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
24,2024-05-01 00:40:40,FIR123,H,FLW COND CW HIGH ALM
25,2024-05-01 00:40:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
26,2024-05-01 00:41:50,FIR123,L,FLW COND CW LOW ALM
27,2024-05-01 00:42:00,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
28,2024-05-01 00:43:40,FIR123,L,FLW COND CW LOW ALM
29,2024-05-01 00:43:50,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
30,2024-05-01 00:44:40,FIR123,H,FLW COND CW HIGH ALM
31,2024-05-01 00:44:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
32,2024-05-01 00:46:00,FIR123,H,FLW COND CW HIGH ALM
33,2024-05-01 00:46:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
34,2024-05-01 00:46:30,FIR123,H,FLW COND CW HIGH ALM
35,2024-05-01 00:46:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
36,2024-05-01 00:48:10,FIR123,L,FLW COND CW LOW ALM
37,2024-05-01 00:48:20,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
38,2024-05-01 00:50:20,FIR123,H,FLW COND CW HIGH ALM
39,2024-05-01 00:50:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
40,2024-05-01 00:54:50,FIR123,H,FLW COND CW HIGH ALM
41,2024-05-01 00:55:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
42,2024-05-01 00:57:50,FIR123,H,FLW COND CW HIGH ALM
43,2024-05-01 00:58:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
44,2024-05-01 00:58:20,FIR123,H,FLW COND CW HIGH ALM
45,2024-05-01 00:58:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
46,2024-05-01 00:59:10,FIR123,H,FLW COND CW HIGH ALM
47,2024-05-01 00:59:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
48,2024-05-01 01:00:00,FIR123,H,FLW COND CW HIGH ALM
49,2024-05-01 01:00:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
50,2024-05-01 01:04:30,FIR123,H,FLW COND CW HIGH ALM
51,2024-05-01 01:04:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
52,2024-05-01 01:05:50,FIR123,H,FLW COND CW HIGH ALM
53,2024-05-01 01:06:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
54,2024-05-01 01:07:30,FIR123,H,FLW COND CW HIGH ALM
55,2024-05-01 01:07:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
56,2024-05-01 01:08:00,FIR123,H,FLW COND CW HIGH ALM
57,2024-05-01 01:08:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
58,2024-05-01 01:08:20,FIR123,H,FLW COND CW HIGH ALM
59,2024-05-01 01:08:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
60,2024-05-01 01:17:50,FIR123,H,FLW COND CW HIGH ALM
61,2024-05-01 01:18:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
62,2024-05-01 01:22:20,FIR123,H,FLW COND CW HIGH ALM
63,2024-05-01 01:22:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
64,2024-05-01 01:27:20,FIR123,H,FLW COND CW HIGH ALM
65,2024-05-01 01:27:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
