,timestamp,tag,type,description
0,2024-05-01 00:05:00.000000000,FIR123,H,FLW COND CW HIGH ALM
1,2024-05-01 00:05:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
2,2024-05-01 00:08:10.000000000,FIR123,L,FLW COND CW LOW ALM
3,2024-05-01 00:08:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
4,2024-05-01 00:11:40.000000000,FIR123,H,FLW COND CW HIGH ALM
5,2024-05-01 00:11:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6,2024-05-01 00:14:50.000000000,FIR123,L,FLW COND CW LOW ALM
7,2024-05-01 00:15:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
8,2024-05-01 00:16:10.000000000,FIR123,H,FLW COND CW HIGH ALM
9,2024-05-01 00:16:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
10,2024-05-01 00:17:00.000000000,FIR123,H,FLW COND CW HIGH ALM
11,2024-05-01 00:17:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
12,2024-05-01 00:18:30.000000000,FIR123,H,FLW COND CW HIGH ALM
13,2024-05-01 00:18:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
14,2024-05-01 00:19:10.000000000,FIR123,L,FLW COND CW LOW ALM
15,2024-05-01 00:19:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
16,2024-05-01 00:22:00.000000000,FIR123,L,FLW COND CW LOW ALM
17,2024-05-01 00:22:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
18,2024-05-01 00:23:30.000000000,FIR123,H,FLW COND CW HIGH ALM
19,2024-05-01 00:23:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
20,2024-05-01 00:25:10.000000000,FIR123,H,FLW COND CW HIGH ALM
21,2024-05-01 00:25:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
22,2024-05-01 00:27:50.000000000,FIR123,L,FLW COND CW LOW ALM
23,2024-05-01 00:28:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
24,2024-05-01 00:28:30.000000000,FIR123,L,FLW COND CW LOW ALM
25,2024-05-01 00:28:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
26,2024-05-01 00:29:30.000000000,FIR123,H,FLW COND CW HIGH ALM
