,timestamp,tag,type,description
0,2024-05-01 00:00:20.000000000,FIR123,H,FLW COND CW HIGH ALM
1,2024-05-01 00:00:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
2,2024-05-01 00:06:00.000000000,FIR123,L,FLW COND CW LOW ALM
3,2024-05-01 00:06:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
4,2024-05-01 00:09:00.000000000,FIR123,H,FLW COND CW HIGH ALM
5,2024-05-01 00:09:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6,2024-05-01 00:11:20.000000000,FIR123,L,FLW COND CW LOW ALM
7,2024-05-01 00:11:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
8,2024-05-01 00:13:10.000000000,FIR123,L,FLW COND CW LOW ALM
9,2024-05-01 00:13:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
10,2024-05-01 00:17:40.000000000,FIR123,H,FLW COND CW HIGH ALM
11,2024-05-01 00:17:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
12,2024-05-01 00:20:30.000000000,FIR123,L,FLW COND CW LOW ALM
13,2024-05-01 00:20:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
14,2024-05-01 00:21:40.000000000,FIR123,L,FLW COND CW LOW ALM
15,2024-05-01 00:21:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
16,2024-05-01 00:31:50.000000000,FIR123,L,FLW COND CW LOW ALM
17,2024-05-01 00:32:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
18,2024-05-01 00:32:50.000000000,FIR123,H,FLW COND CW HIGH ALM
19,2024-05-01 00:33:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
20,2024-05-01 00:33:20.000000000,FIR123,H,FLW COND CW HIGH ALM
21,2024-05-01 00:33:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
22,2024-05-01 00:36:10.000000000,AIR103_2,H,C FEED B CONC HIGH ALM
23,2024-05-01 00:39:00.000000000,FIR123,H,FLW COND CW HIGH ALM
24,2024-05-01 00:39:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
25,2024-05-01 00:42:10.000000000,AIR103_2,H NR,C FEED B CONC HIGH ALM RECOVERED
26,2024-05-01 00:44:20.000000000,FIR123,L,FLW COND CW LOW ALM
27,2024-05-01 00:44:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
28,2024-05-01 00:45:30.000000000,FIR123,L,FLW COND CW LOW ALM
29,2024-05-01 00:45:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
30,2024-05-01 00:48:00.000000000,FIR123,L,FLW COND CW LOW ALM
31,2024-05-01 00:48:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
32,2024-05-01 00:48:10.000000000,AIR103_2,H,C FEED B CONC HIGH ALM
33,2024-05-01 00:51:20.000000000,FIR123,L,FLW COND CW LOW ALM
34,2024-05-01 00:51:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
35,2024-05-01 00:52:10.000000000,FIR123,L,FLW COND CW LOW ALM
36,2024-05-01 00:52:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
37,2024-05-01 00:52:40.000000000,FIR123,H,FLW COND CW HIGH ALM
38,2024-05-01 00:52:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
39,2024-05-01 00:53:00.000000000,FIR123,H,FLW COND CW HIGH ALM
40,2024-05-01 00:53:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
41,2024-05-01 00:54:30.000000000,FIR123,H,FLW COND CW HIGH ALM
42,2024-05-01 00:54:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
43,2024-05-01 00:56:40.000000000,FIR123,L,FLW COND CW LOW ALM
44,2024-05-01 00:56:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
45,2024-05-01 00:58:00.000000000,FIR123,L,FLW COND CW LOW ALM
46,2024-05-01 00:58:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
47,2024-05-01 00:58:30.000000000,FIR123,L,FLW COND CW LOW ALM
48,2024-05-01 00:58:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
49,2024-05-01 01:00:40.000000000,FIR123,H,FLW COND CW HIGH ALM
50,2024-05-01 01:00:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
51,2024-05-01 01:01:40.000000000,FIR123,H,FLW COND CW HIGH ALM
52,2024-05-01 01:01:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
53,2024-05-01 01:03:20.000000000,FIR123,L,FLW COND CW LOW ALM
54,2024-05-01 01:03:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
55,2024-05-01 01:03:50.000000000,FIR123,L,FLW COND CW LOW ALM
56,2024-05-01 01:04:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
57,2024-05-01 01:07:30.000000000,FIR123,H,FLW COND CW HIGH ALM
