,timestamp,tag,type,description
0,2024-05-01 00:03:00,FIR123,H,FLW COND CW HIGH ALM
1,2024-05-01 00:03:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
2,2024-05-01 00:06:00,FIR123,L,FLW COND CW LOW ALM
3,2024-05-01 00:06:10,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
4,2024-05-01 00:07:20,FIR123,H,FLW COND CW HIGH ALM
5,2024-05-01 00:07:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6,2024-05-01 00:10:30,FIR123,L,FLW COND CW LOW ALM
7,2024-05-01 00:10:40,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
8,2024-05-01 00:15:10,FIR123,L,FLW COND CW LOW ALM
9,2024-05-01 00:15:20,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
10,2024-05-01 00:15:50,FIR123,H,FLW COND CW HIGH ALM
11,2024-05-01 00:16:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
12,2024-05-01 00:24:50,FIR123,L,FLW COND CW LOW ALM
13,2024-05-01 00:25:00,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
14,2024-05-01 00:25:10,FIR123,H,FLW COND CW HIGH ALM
15,2024-05-01 00:25:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
16,2024-05-01 00:25:50,FIR123,H,FLW COND CW HIGH ALM
17,2024-05-01 00:26:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
18,2024-05-01 00:29:40,FIR123,L,FLW COND CW LOW ALM
19,2024-05-01 00:30:00,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
20,2024-05-01 00:30:20,FIR115,L,FLW PURGE LOW ALM
21,2024-05-01 00:31:10,FIR123,H,FLW COND CW HIGH ALM
22,2024-05-01 00:31:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
23,2024-05-01 00:31:30,FIR123,H,FLW COND CW HIGH ALM
24,2024-05-01 00:31:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
25,2024-05-01 00:35:30,FIR123,H,FLW COND CW HIGH ALM
26,2024-05-01 00:35:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
27,2024-05-01 00:36:00,FIR123,H,FLW COND CW HIGH ALM
28,2024-05-01 00:36:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
29,2024-05-01 00:38:40,FIR123,H,FLW COND CW HIGH ALM
30,2024-05-01 00:38:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
31,2024-05-01 00:41:10,FIR123,H,FLW COND CW HIGH ALM
32,2024-05-01 00:41:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
33,2024-05-01 00:41:40,FIR123,H,FLW COND CW HIGH ALM
34,2024-05-01 00:41:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
35,2024-05-01 00:42:50,FIR123,H,FLW COND CW HIGH ALM
36,2024-05-01 00:43:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
37,2024-05-01 00:44:00,FIR123,L,FLW COND CW LOW ALM
38,2024-05-01 00:44:10,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
39,2024-05-01 00:47:50,FIR123,H,FLW COND CW HIGH ALM
40,2024-05-01 00:48:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
41,2024-05-01 00:48:30,FIR123,H,FLW COND CW HIGH ALM
42,2024-05-01 00:48:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
43,2024-05-01 00:49:30,FIR123,L,FLW COND CW LOW ALM
44,2024-05-01 00:49:40,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
45,2024-05-01 00:51:00,FIR123,H,FLW COND CW HIGH ALM
46,2024-05-01 00:51:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
47,2024-05-01 00:57:30,FIR123,H,FLW COND CW HIGH ALM
48,2024-05-01 00:57:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
49,2024-05-01 00:58:40,FIR123,H,FLW COND CW HIGH ALM
50,2024-05-01 00:58:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
51,2024-05-01 01:04:50,FIR123,H,FLW COND CW HIGH ALM
52,2024-05-01 01:05:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
53,2024-05-01 01:08:20,FIR123,L,FLW COND CW LOW ALM
54,2024-05-01 01:08:30,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
55,2024-05-01 01:10:30,FIR123,H,FLW COND CW HIGH ALM
56,2024-05-01 01:10:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
57,2024-05-01 01:12:40,FIR123,H,FLW COND CW HIGH ALM
58,2024-05-01 01:12:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
59,2024-05-01 01:14:40,FIR123,H,FLW COND CW HIGH ALM
60,2024-05-01 01:15:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
