,timestamp,tag,type,description
0,2024-05-01 01:02:40,TIR123,H,TEMP COND CWS HIGH ALM
1,2024-05-01 01:06:00,FIR123,H,FLW COND CW HIGH ALM
2,2024-05-03 00:30:40,TIR123,H NR,TEMP COND CWS HIGH ALM RECOVERED
3,2024-05-03 00:34:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
4,2024-05-03 10:06:10,AIR003_3,H,PURGE C CONC HIGH ALM
5,2024-05-03 10:12:50,AIR001_3,H,REACT FEED C CONC HIGH ALM
6,2024-05-03 10:33:50,AIR001_1,L,REACT FEED A CONC LOW ALM
7,2024-05-03 10:43:10,AIR003_1,L,PURGE A CONC LOW ALM
8,2024-05-03 11:21:40,AIR002_2,H,SEP UFLW E CONC HIGH ALM
9,2024-05-03 11:30:40,AIR001_6,L,REACT FEED F CONC LOW ALM
10,2024-05-03 11:40:10,AIR001_2,L,REACT FEED B CONC LOW ALM
11,2024-05-03 12:11:40,FIR123,H,FLW COND CW HIGH ALM
12,2024-05-03 12:26:40,AIR001_5,H,REACT FEED E CONC HIGH ALM
13,2024-05-03 12:48:20,FIR100,H,FLW FEED A HIGH ALM
14,2024-05-03 12:56:50,FIR115,L,FLW PURGE LOW ALM
15,2024-05-03 12:58:20,AIR003_5,H,PURGE E CONC HIGH ALM
16,2024-05-03 13:06:40,V160,H,VLV POS FEED A HIGH ALM
17,2024-05-03 13:12:30,AIR003_8,L,PURGE H CONC LOW ALM
18,2024-05-03 13:26:10,V167,L,VLV POS PURGE LOW ALM
19,2024-05-03 13:28:20,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
20,2024-05-03 14:07:10,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED
21,2024-05-03 14:10:30,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED
22,2024-05-03 14:18:20,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED
23,2024-05-03 14:30:50,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED
24,2024-05-03 14:43:00,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED
25,2024-05-03 14:48:20,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED
26,2024-05-03 15:19:30,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED
27,2024-05-03 15:27:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
28,2024-05-03 15:36:50,AIR003_3,L,PURGE C CONC LOW ALM
29,2024-05-03 15:47:00,AIR001_3,L,REACT FEED C CONC LOW ALM
30,2024-05-03 15:47:50,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED
31,2024-05-03 16:09:40,FIR100,H NR,FLW FEED A HIGH ALM RECOVERED
32,2024-05-03 16:17:30,V167,L NR,VLV POS PURGE LOW ALM RECOVERED
33,2024-05-03 16:31:30,FIR115,L NR,FLW PURGE LOW ALM RECOVERED
34,2024-05-03 17:18:10,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
35,2024-05-03 18:15:20,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED
36,2024-05-03 19:02:50,AIR001_1,H,REACT FEED A CONC HIGH ALM
37,2024-05-03 19:13:50,AIR003_1,H,PURGE A CONC HIGH ALM
38,2024-05-03 19:17:40,FIR123,L,FLW COND CW LOW ALM
39,2024-05-03 20:19:20,AIR002_2,L,SEP UFLW E CONC LOW ALM
40,2024-05-03 20:37:40,AIR003_8,H,PURGE H CONC HIGH ALM
41,2024-05-03 21:46:30,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
42,2024-05-03 21:55:00,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED
43,2024-05-03 22:26:50,FIR100,L,FLW FEED A LOW ALM
44,2024-05-03 22:43:30,AIR003_1,H NR,PURGE A CONC HIGH ALM RECOVERED
45,2024-05-03 23:02:10,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED
46,2024-05-03 23:03:10,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED
47,2024-05-03 23:18:30,AIR001_1,H NR,REACT FEED A CONC HIGH ALM RECOVERED
48,2024-05-04 00:13:50,FIR100,L NR,FLW FEED A LOW ALM RECOVERED
49,2024-05-04 00:31:10,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED
50,2024-05-04 00:38:10,AIR003_3,H,PURGE C CONC HIGH ALM
51,2024-05-04 00:47:20,AIR001_3,H,REACT FEED C CONC HIGH ALM
52,2024-05-04 03:53:40,AIR002_2,H,SEP UFLW E CONC HIGH ALM
53,2024-05-04 04:11:00,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED
54,2024-05-04 04:19:30,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED
55,2024-05-04 05:23:30,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED
56,2024-05-04 07:09:40,AIR003_3,L,PURGE C CONC LOW ALM
57,2024-05-04 08:25:30,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED
58,2024-05-04 15:20:50,FIR100,L,FLW FEED A LOW ALM
59,2024-05-04 15:42:00,V160,H,VLV POS FEED A HIGH ALM
60,2024-05-04 15:43:10,FIR115,L,FLW PURGE LOW ALM
61,2024-05-04 16:27:10,FIR123,H,FLW COND CW HIGH ALM
62,2024-05-04 16:30:10,AIR002_2,H,SEP UFLW E CONC HIGH ALM
63,2024-05-04 16:42:50,AIR001_1,L,REACT FEED A CONC LOW ALM
64,2024-05-04 16:47:10,AIR001_5,H,REACT FEED E CONC HIGH ALM
65,2024-05-04 16:49:50,AIR003_1,L,PURGE A CONC LOW ALM
66,2024-05-04 16:51:10,FIR115,L NR,FLW PURGE LOW ALM RECOVERED
67,2024-05-04 16:52:30,AIR003_4,H,PURGE D CONC HIGH ALM
68,2024-05-04 16:55:10,AIR003_3,H,PURGE C CONC HIGH ALM
69,2024-05-04 17:02:30,AIR003_5,H,PURGE E CONC HIGH ALM
70,2024-05-04 17:12:20,AIR003_8,L,PURGE H CONC LOW ALM
71,2024-05-04 17:31:20,AIR001_3,H,REACT FEED C CONC HIGH ALM
72,2024-05-04 17:31:30,AIR002_3,H,SEP UFLW F CONC HIGH ALM
73,2024-05-04 17:47:40,AIR001_4,H,REACT FEED D CONC HIGH ALM
74,2024-05-04 17:49:20,K100,L,COMP WORK LOW ALM
75,2024-05-04 18:00:00,FIR114,L,FLW COMP RCYCL LOW ALM
76,2024-05-04 18:38:10,TIR113,L,FLW FEED A LOW ALM
77,2024-05-04 18:55:50,LIR110,L,LVL STRIP LOW ALM
78,2024-05-04 19:04:00,FIR104,L,FLW REACT FEED LOW ALM
79,2024-05-04 19:14:30,AIR003_7,L,PURGE G CONC LOW ALM
80,2024-05-04 19:32:30,TIR111,L,TEMP STRIP LOW ALM
81,2024-05-04 19:33:10,FIR122,L,FLW REACT CW LOW ALM
82,2024-05-04 20:00:10,AIR001_6,L,REACT FEED F CONC LOW ALM
83,2024-05-04 20:01:10,FIR115,H,FLW PURGE HIGH ALM
84,2024-05-04 20:01:10,LIR110,LL,LVL STRIP LOW LOW ALM
85,2024-05-04 20:03:30,V167,H,VLV POS PURGE HIGH ALM
