,timestamp,tag,type,description
0,2024-05-01 01:32:00,AIR003_3,H,PURGE C CONC HIGH ALM
1,2024-05-01 01:42:40,AIR001_3,H,REACT FEED C CONC HIGH ALM
2,2024-05-01 02:06:30,AIR001_1,L,REACT FEED A CONC LOW ALM
3,2024-05-01 02:13:00,AIR003_1,L,PURGE A CONC LOW ALM
4,2024-05-01 02:45:50,AIR002_2,H,SEP UFLW E CONC HIGH ALM
5,2024-05-01 03:13:20,AIR001_6,L,REACT FEED F CONC LOW ALM
6,2024-05-01 03:15:40,AIR001_5,H,REACT FEED E CONC HIGH ALM
7,2024-05-01 03:30:10,AIR001_2,L,REACT FEED B CONC LOW ALM
8,2024-05-01 03:39:40,FIR123,H,FLW COND CW HIGH ALM
9,2024-05-01 04:15:20,AIR003_8,L,PURGE H CONC LOW ALM
10,2024-05-01 04:17:50,AIR003_4,H,PURGE D CONC HIGH ALM
11,2024-05-01 04:20:40,FIR100,H,FLW FEED A HIGH ALM
12,2024-05-01 04:25:00,FIR115,L,FLW PURGE LOW ALM
13,2024-05-01 04:29:10,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED
14,2024-05-01 04:40:40,V160,H,VLV POS FEED A HIGH ALM
15,2024-05-01 04:53:40,AIR003_5,H,PURGE E CONC HIGH ALM
16,2024-05-01 04:55:20,V167,L,VLV POS PURGE LOW ALM
17,2024-05-01 05:36:50,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED
18,2024-05-01 05:56:20,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED
19,2024-05-01 06:00:30,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED
20,2024-05-01 06:00:50,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED
21,2024-05-01 06:08:10,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED
22,2024-05-01 06:12:50,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED
23,2024-05-01 06:45:00,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED
24,2024-05-01 06:45:20,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
25,2024-05-01 06:52:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
26,2024-05-01 07:00:00,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
27,2024-05-01 07:05:30,AIR003_3,L,PURGE C CONC LOW ALM
28,2024-05-01 07:10:30,AIR002_3,H,SEP UFLW F CONC HIGH ALM
29,2024-05-01 07:10:50,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED
30,2024-05-01 07:17:00,AIR002_3,H NR,SEP UFLW F CONC HIGH ALM RECOVERED
31,2024-05-01 07:17:10,AIR001_3,L,REACT FEED C CONC LOW ALM
32,2024-05-01 07:36:20,V167,L NR,VLV POS PURGE LOW ALM RECOVERED
33,2024-05-01 07:38:10,FIR100,H NR,FLW FEED A HIGH ALM RECOVERED
34,2024-05-01 07:49:00,FIR115,L NR,FLW PURGE LOW ALM RECOVERED
35,2024-05-01 09:23:40,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED
36,2024-05-01 11:37:40,AIR001_1,H,REACT FEED A CONC HIGH ALM
37,2024-05-01 11:43:20,FIR123,L,FLW COND CW LOW ALM
38,2024-05-01 11:49:50,AIR003_1,H,PURGE A CONC HIGH ALM
39,2024-05-01 12:32:40,AIR002_2,L,SEP UFLW E CONC LOW ALM
40,2024-05-01 12:33:30,AIR003_8,H,PURGE H CONC HIGH ALM
41,2024-05-01 12:47:40,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED
42,2024-05-01 14:10:50,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
43,2024-05-01 15:06:40,AIR003_1,H NR,PURGE A CONC HIGH ALM RECOVERED
44,2024-05-01 15:11:20,AIR001_1,H NR,REACT FEED A CONC HIGH ALM RECOVERED
45,2024-05-01 15:21:00,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED
46,2024-05-01 15:30:00,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED
47,2024-05-01 17:04:50,AIR003_3,H,PURGE C CONC HIGH ALM
48,2024-05-01 17:30:00,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED
49,2024-05-01 17:32:00,AIR001_3,H,REACT FEED C CONC HIGH ALM
50,2024-05-01 19:35:40,AIR002_2,H,SEP UFLW E CONC HIGH ALM
51,2024-05-01 19:45:50,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED
52,2024-05-01 19:58:30,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED
53,2024-05-01 22:03:20,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED
54,2024-05-02 03:32:40,V160,H,VLV POS FEED A HIGH ALM
55,2024-05-02 04:17:30,AIR002_2,H,SEP UFLW E CONC HIGH ALM
56,2024-05-02 05:54:50,FIR123,H,FLW COND CW HIGH ALM
57,2024-05-02 06:18:10,AIR001_5,H,REACT FEED E CONC HIGH ALM
58,2024-05-02 06:50:20,AIR003_5,H,PURGE E CONC HIGH ALM
59,2024-05-02 07:19:10,AIR001_1,L,REACT FEED A CONC LOW ALM
60,2024-05-02 07:28:00,AIR003_1,L,PURGE A CONC LOW ALM
61,2024-05-02 07:32:20,AIR003_8,L,PURGE H CONC LOW ALM
62,2024-05-02 07:40:10,AIR002_3,H,SEP UFLW F CONC HIGH ALM
63,2024-05-02 08:29:10,AIR001_4,H,REACT FEED D CONC HIGH ALM
64,2024-05-02 09:33:40,AIR003_4,H,PURGE D CONC HIGH ALM
65,2024-05-02 10:34:50,K100,L,COMP WORK LOW ALM
66,2024-05-02 11:07:20,FIR114,L,FLW COMP RCYCL LOW ALM
67,2024-05-02 11:26:30,AIR003_7,L,PURGE G CONC LOW ALM
68,2024-05-02 11:54:00,TIR113,L,FLW FEED A LOW ALM
69,2024-05-02 13:13:10,TIR111,L,TEMP STRIP LOW ALM
70,2024-05-02 15:12:50,FIR119,H,UFLW SEP HIGH ALM
71,2024-05-02 15:23:10,FIR100,H,FLW FEED A HIGH ALM
72,2024-05-02 15:38:10,AIR001_6,L,REACT FEED F CONC LOW ALM
73,2024-05-02 15:55:30,AIR003_3,L,PURGE C CONC LOW ALM
74,2024-05-02 16:09:30,AIR001_3,L,REACT FEED C CONC LOW ALM
75,2024-05-02 16:13:50,TIR113,L NR,FLW FEED A LOW ALM RECOVERED
76,2024-05-02 16:19:50,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED
77,2024-05-02 16:23:30,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED
78,2024-05-02 16:24:30,TIR111,L NR,TEMP STRIP LOW ALM RECOVERED
79,2024-05-02 16:28:00,FIR114,L NR,FLW COMP RCYCL LOW ALM RECOVERED
80,2024-05-02 16:28:10,K100,L NR,COMP WORK LOW ALM RECOVERED
81,2024-05-02 16:48:10,AIR001_4,H NR,REACT FEED D CONC HIGH ALM RECOVERED
82,2024-05-02 17:03:20,FIR115,H,FLW PURGE HIGH ALM
83,2024-05-02 17:08:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
84,2024-05-02 17:09:20,AIR001_1,H,REACT FEED A CONC HIGH ALM
85,2024-05-02 17:11:30,V167,H,VLV POS PURGE HIGH ALM
86,2024-05-02 17:13:20,AIR003_1,H,PURGE A CONC HIGH ALM
87,2024-05-02 17:15:50,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED
88,2024-05-02 17:19:20,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED
89,2024-05-02 17:24:10,AIR003_7,L NR,PURGE G CONC LOW ALM RECOVERED
90,2024-05-02 17:33:00,FIR123,L,FLW COND CW LOW ALM
91,2024-05-02 17:44:30,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED
92,2024-05-02 17:48:00,K100,H,COMP WORK HIGH ALM
93,2024-05-02 17:49:40,AIR002_3,H NR,SEP UFLW F CONC HIGH ALM RECOVERED
94,2024-05-02 17:51:20,AIR003_8,H,PURGE H CONC HIGH ALM
95,2024-05-02 17:51:30,FIR119,H NR,UFLW SEP HIGH ALM RECOVERED
96,2024-05-02 17:56:00,FIR114,H,FLW COMP RCYCL HIGH ALM
97,2024-05-02 17:56:30,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
98,2024-05-02 17:56:50,FIR100,H NR,FLW FEED A HIGH ALM RECOVERED
99,2024-05-02 17:57:10,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
100,2024-05-02 18:06:20,AIR001_2,L,REACT FEED B CONC LOW ALM
101,2024-05-02 18:09:50,FIR104,H,FLW REACT FEED HIGH ALM
102,2024-05-02 18:22:10,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED
103,2024-05-02 18:22:50,AIR003_2,L,PURGE B CONC LOW ALM
104,2024-05-02 18:29:30,AIR001_4,L,REACT FEED D CONC LOW ALM
105,2024-05-02 18:45:20,AIR002_2,L,SEP UFLW E CONC LOW ALM
106,2024-05-02 18:46:50,LIR117,L,LEVEL SEP LOW ALM
107,2024-05-02 18:50:20,AIR002_3,L,SEP UFLW F CONC LOW ALM
108,2024-05-02 18:54:20,AIR001_5,L,REACT FEED E CONC LOW ALM
109,2024-05-02 18:54:30,TIR113,H,FLW FEED A HIGH ALM
110,2024-05-02 18:55:10,AIR003_7,H,PURGE G CONC HIGH ALM
