,timestamp,tag,type,description
0,2024-05-01 01:51:50.000000000,V160,H,VLV POS FEED A HIGH ALM
1,2024-05-01 02:46:30.000000000,AIR002_2,H,SEP UFLW E CONC HIGH ALM
2,2024-05-01 04:13:30.000000000,FIR123,H,FLW COND CW HIGH ALM
3,2024-05-01 04:18:30.000000000,AIR001_5,H,REACT FEED E CONC HIGH ALM
4,2024-05-01 05:18:50.000000000,AIR003_5,H,PURGE E CONC HIGH ALM
5,2024-05-01 05:35:10.000000000,AIR003_1,L,PURGE A CONC LOW ALM
6,2024-05-01 05:44:30.000000000,AIR001_1,L,REACT FEED A CONC LOW ALM
7,2024-05-01 05:50:00.000000000,AIR002_3,H,SEP UFLW F CONC HIGH ALM
8,2024-05-01 06:10:10.000000000,AIR003_8,L,PURGE H CONC LOW ALM
9,2024-05-01 07:19:40.000000000,AIR003_4,H,PURGE D CONC HIGH ALM
10,2024-05-01 07:59:20.000000000,AIR001_4,H,REACT FEED D CONC HIGH ALM
11,2024-05-01 09:05:40.000000000,K100,L,COMP WORK LOW ALM
12,2024-05-01 09:40:10.000000000,FIR114,L,FLW COMP RCYCL LOW ALM
13,2024-05-01 09:51:20.000000000,AIR003_7,L,PURGE G CONC LOW ALM
14,2024-05-01 10:28:00.000000000,TIR113,L,FLW FEED A LOW ALM
15,2024-05-01 12:01:10.000000000,TIR111,L,TEMP STRIP LOW ALM
16,2024-05-01 14:02:30.000000000,FIR119,H,UFLW SEP HIGH ALM
17,2024-05-01 14:33:00.000000000,FIR104,L,FLW REACT FEED LOW ALM
18,2024-05-01 15:05:00.000000000,AIR001_6,L,REACT FEED F CONC LOW ALM
19,2024-05-01 15:53:10.000000000,FIR100,H,FLW FEED A HIGH ALM
20,2024-05-01 16:22:40.000000000,AIR003_3,L,PURGE C CONC LOW ALM
21,2024-05-01 16:35:10.000000000,FIR104,L NR,FLW REACT FEED LOW ALM RECOVERED
22,2024-05-01 16:37:30.000000000,AIR001_3,L,REACT FEED C CONC LOW ALM
23,2024-05-01 16:52:40.000000000,FIR115,L,FLW PURGE LOW ALM
24,2024-05-01 16:57:30.000000000,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED
25,2024-05-01 17:01:00.000000000,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED
26,2024-05-01 17:03:00.000000000,TIR113,L NR,FLW FEED A LOW ALM RECOVERED
27,2024-05-01 17:06:20.000000000,FIR115,L NR,FLW PURGE LOW ALM RECOVERED
28,2024-05-01 17:09:40.000000000,FIR114,L NR,FLW COMP RCYCL LOW ALM RECOVERED
29,2024-05-01 17:10:20.000000000,K100,L NR,COMP WORK LOW ALM RECOVERED
30,2024-05-01 17:18:40.000000000,TIR111,L NR,TEMP STRIP LOW ALM RECOVERED
31,2024-05-01 17:31:30.000000000,AIR001_4,H NR,REACT FEED D CONC HIGH ALM RECOVERED
32,2024-05-01 17:38:20.000000000,FIR115,H,FLW PURGE HIGH ALM
33,2024-05-01 17:45:00.000000000,V167,H,VLV POS PURGE HIGH ALM
34,2024-05-01 17:49:00.000000000,AIR001_1,H,REACT FEED A CONC HIGH ALM
