,timestamp,tag,type,description
0,2024-05-01 01:53:10,V160,H,VLV POS FEED A HIGH ALM
1,2024-05-01 02:32:00,AIR002_2,H,SEP UFLW E CONC HIGH ALM
2,2024-05-01 04:09:20,FIR123,H,FLW COND CW HIGH ALM
3,2024-05-01 04:56:50,AIR001_5,H,REACT FEED E CONC HIGH ALM
4,2024-05-01 05:30:50,AIR003_5,H,PURGE E CONC HIGH ALM
5,2024-05-01 05:49:10,AIR001_1,L,REACT FEED A CONC LOW ALM
6,2024-05-01 06:06:30,AIR003_8,L,PURGE H CONC LOW ALM
7,2024-05-01 06:07:40,AIR002_3,H,SEP UFLW F CONC HIGH ALM
8,2024-05-01 06:13:30,AIR003_1,L,PURGE A CONC LOW ALM
9,2024-05-01 06:26:30,AIR003_4,H,PURGE D CONC HIGH ALM
10,2024-05-01 07:58:10,AIR001_4,H,REACT FEED D CONC HIGH ALM
11,2024-05-01 08:06:00,AIR001_4,H NR,REACT FEED D CONC HIGH ALM RECOVERED
12,2024-05-01 08:29:00,AIR001_4,H,REACT FEED D CONC HIGH ALM
13,2024-05-01 09:02:10,K100,L,COMP WORK LOW ALM
14,2024-05-01 09:21:50,FIR114,L,FLW COMP RCYCL LOW ALM
15,2024-05-01 09:37:00,AIR003_7,L,PURGE G CONC LOW ALM
16,2024-05-01 10:19:50,TIR113,L,FLW FEED A LOW ALM
17,2024-05-01 11:47:50,TIR111,L,TEMP STRIP LOW ALM
18,2024-05-01 13:51:50,FIR119,H,UFLW SEP HIGH ALM
19,2024-05-01 13:53:10,FIR100,H,FLW FEED A HIGH ALM
20,2024-05-01 14:28:10,AIR003_3,L,PURGE C CONC LOW ALM
21,2024-05-01 14:33:20,AIR001_6,L,REACT FEED F CONC LOW ALM
22,2024-05-01 14:39:10,AIR001_3,L,REACT FEED C CONC LOW ALM
23,2024-05-01 14:41:20,TIR113,L NR,FLW FEED A LOW ALM RECOVERED
24,2024-05-01 14:49:30,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED
25,2024-05-01 14:51:00,TIR111,L NR,TEMP STRIP LOW ALM RECOVERED
26,2024-05-01 14:51:30,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED
27,2024-05-01 14:55:20,FIR114,L NR,FLW COMP RCYCL LOW ALM RECOVERED
28,2024-05-01 14:56:30,K100,L NR,COMP WORK LOW ALM RECOVERED
