,timestamp,tag,type,description
0,2024-05-01 01:07:50.000000000,AIR103_2,H,C FEED B CONC HIGH ALM
1,2024-05-01 05:06:30.000000000,AIR001_6,L,REACT FEED F CONC LOW ALM
2,2024-05-01 07:07:30.000000000,AIR003_6,L,PURGE F CONC LOW ALM
3,2024-05-01 08:47:20.000000000,AIR002_3,L,SEP UFLW F CONC LOW ALM
4,2024-05-02 07:54:40.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM
5,2024-05-02 08:33:00.000000000,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED
6,2024-05-02 14:48:40.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM
7,2024-05-02 15:05:20.000000000,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED
8,2024-05-02 21:43:40.000000000,AIR103_2,H NR,C FEED B CONC HIGH ALM RECOVERED
9,2024-05-03 01:36:40.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM
10,2024-05-03 01:49:40.000000000,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED
11,2024-05-03 03:07:30.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM
12,2024-05-03 05:02:30.000000000,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED
13,2024-05-03 09:22:30.000000000,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
14,2024-05-03 10:05:00.000000000,AIR002_3,L,SEP UFLW F CONC LOW ALM
15,2024-05-03 10:33:00.000000000,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
16,2024-05-03 11:09:40.000000000,AIR002_3,L,SEP UFLW F CONC LOW ALM
17,2024-05-03 11:17:40.000000000,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED
18,2024-05-03 11:48:50.000000000,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
19,2024-05-03 19:03:00.000000000,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED
20,2024-05-04 06:02:40.000000000,AIR003_3,H,PURGE C CONC HIGH ALM
21,2024-05-04 06:07:30.000000000,AIR001_3,H,REACT FEED C CONC HIGH ALM
22,2024-05-04 06:36:20.000000000,AIR001_1,L,REACT FEED A CONC LOW ALM
23,2024-05-04 06:43:30.000000000,AIR003_1,L,PURGE A CONC LOW ALM
24,2024-05-04 07:22:20.000000000,AIR001_6,L,REACT FEED F CONC LOW ALM
25,2024-05-04 07:34:20.000000000,AIR002_2,H,SEP UFLW E CONC HIGH ALM
26,2024-05-04 07:44:30.000000000,AIR001_2,L,REACT FEED B CONC LOW ALM
27,2024-05-04 08:05:10.000000000,AIR001_5,H,REACT FEED E CONC HIGH ALM
28,2024-05-04 08:07:30.000000000,FIR123,H,FLW COND CW HIGH ALM
29,2024-05-04 08:42:20.000000000,AIR003_6,L,PURGE F CONC LOW ALM
30,2024-05-04 08:54:50.000000000,FIR100,H,FLW FEED A HIGH ALM
31,2024-05-04 08:59:30.000000000,AIR003_8,L,PURGE H CONC LOW ALM
32,2024-05-04 09:00:10.000000000,FIR115,L,FLW PURGE LOW ALM
33,2024-05-04 09:10:40.000000000,V160,H,VLV POS FEED A HIGH ALM
34,2024-05-04 09:29:10.000000000,V167,L,VLV POS PURGE LOW ALM
35,2024-05-04 10:06:00.000000000,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED
36,2024-05-04 10:23:40.000000000,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED
37,2024-05-04 10:24:20.000000000,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED
38,2024-05-04 10:32:00.000000000,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED
39,2024-05-04 10:32:10.000000000,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED
40,2024-05-04 10:43:20.000000000,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED
41,2024-05-04 10:49:10.000000000,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED
42,2024-05-04 11:22:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
43,2024-05-04 11:32:30.000000000,AIR003_3,L,PURGE C CONC LOW ALM
44,2024-05-04 11:42:40.000000000,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED
45,2024-05-04 11:44:50.000000000,AIR001_3,L,REACT FEED C CONC LOW ALM
46,2024-05-04 11:45:10.000000000,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED
47,2024-05-04 12:11:10.000000000,FIR100,H NR,FLW FEED A HIGH ALM RECOVERED
48,2024-05-04 12:15:00.000000000,V167,L NR,VLV POS PURGE LOW ALM RECOVERED
49,2024-05-04 12:25:40.000000000,FIR115,L NR,FLW PURGE LOW ALM RECOVERED
50,2024-05-04 12:55:10.000000000,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
51,2024-05-04 14:16:00.000000000,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED
52,2024-05-04 14:48:40.000000000,AIR001_1,H,REACT FEED A CONC HIGH ALM
53,2024-05-04 14:49:40.000000000,FIR123,L,FLW COND CW LOW ALM
54,2024-05-04 15:01:00.000000000,AIR003_1,H,PURGE A CONC HIGH ALM
55,2024-05-04 15:57:00.000000000,AIR003_8,H,PURGE H CONC HIGH ALM
56,2024-05-04 16:24:00.000000000,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED
57,2024-05-04 16:34:20.000000000,AIR003_8,H,PURGE H CONC HIGH ALM
58,2024-05-04 17:00:10.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM
59,2024-05-04 17:19:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
60,2024-05-04 17:36:50.000000000,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED
61,2024-05-04 17:59:10.000000000,FIR100,L,FLW FEED A LOW ALM
62,2024-05-04 18:42:40.000000000,AIR003_1,H NR,PURGE A CONC HIGH ALM RECOVERED
63,2024-05-04 18:50:50.000000000,AIR001_1,H NR,REACT FEED A CONC HIGH ALM RECOVERED
64,2024-05-04 18:54:50.000000000,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED
65,2024-05-04 19:00:10.000000000,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED
66,2024-05-04 19:58:10.000000000,FIR100,L NR,FLW FEED A LOW ALM RECOVERED
67,2024-05-04 20:00:40.000000000,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED
68,2024-05-04 20:35:40.000000000,AIR003_3,H,PURGE C CONC HIGH ALM
69,2024-05-04 20:49:30.000000000,AIR001_3,H,REACT FEED C CONC HIGH ALM
70,2024-05-04 23:51:40.000000000,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED
71,2024-05-05 00:06:20.000000000,AIR002_2,H,SEP UFLW E CONC HIGH ALM
72,2024-05-05 00:10:40.000000000,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED
73,2024-05-05 02:07:50.000000000,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED
74,2024-05-05 10:00:29.999999999,FIR102,L,FLW FEED E LOW ALM
75,2024-05-05 10:03:40.000000000,FIR123,L,FLW COND CW LOW ALM
76,2024-05-05 10:06:10.000000001,V162,L,VLV POS FEED E LOW ALM
77,2024-05-05 10:10:59.999999999,FIR122,L,FLW REACT CW LOW ALM
78,2024-05-05 10:14:20.000000000,AIR001_5,L,REACT FEED E CONC LOW ALM
79,2024-05-05 10:17:10.000000000,FIR114,H,FLW COMP RCYCL HIGH ALM
80,2024-05-05 10:17:39.999999998,K100,H,COMP WORK HIGH ALM
81,2024-05-05 10:18:40.000000000,TIR113,H,FLW FEED A HIGH ALM
82,2024-05-05 10:18:40.000000000,AIR003_5,L,PURGE E CONC LOW ALM
83,2024-05-05 10:18:40.000000000,AIR003_8,H,PURGE H CONC HIGH ALM
84,2024-05-05 10:22:19.999999999,AIR003_7,H,PURGE G CONC HIGH ALM
85,2024-05-05 10:24:00.000000000,TIR118,H,TEMP SEP HIGH ALM
86,2024-05-05 10:24:20.000000002,TIR111,H,TEMP STRIP HIGH ALM
87,2024-05-05 10:24:20.000000002,AIR003_3,H,PURGE C CONC HIGH ALM
88,2024-05-05 10:28:09.999999998,PIR108,H,PRES REACT HIGH ALM
89,2024-05-05 10:29:20.000000000,AIR001_3,H,REACT FEED C CONC HIGH ALM
90,2024-05-05 10:30:10.000000001,AIR001_6,H,REACT FEED F CONC HIGH ALM
91,2024-05-05 10:30:50.000000000,FIR115,H,FLW PURGE HIGH ALM
92,2024-05-05 10:31:50.000000002,AIR002_2,L,SEP UFLW E CONC LOW ALM
