,timestamp,tag,type,description
0,2024-05-01 01:10:00.000000000,AIR103_2,H,C FEED B CONC HIGH ALM
1,2024-05-01 04:55:50.000000000,AIR001_6,L,REACT FEED F CONC LOW ALM
2,2024-05-01 06:18:50.000000000,AIR002_3,L,SEP UFLW F CONC LOW ALM
3,2024-05-01 06:48:40.000000000,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
4,2024-05-01 07:01:10.000000000,AIR003_6,L,PURGE F CONC LOW ALM
5,2024-05-01 07:19:40.000000000,AIR002_3,L,SEP UFLW F CONC LOW ALM
6,2024-05-02 20:36:10.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM
7,2024-05-02 22:16:30.000000000,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED
8,2024-05-02 22:39:30.000000000,AIR103_2,H NR,C FEED B CONC HIGH ALM RECOVERED
9,2024-05-03 03:08:10.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM
10,2024-05-03 07:05:00.000000000,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED
11,2024-05-03 11:31:50.000000000,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
12,2024-05-03 12:07:00.000000000,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED
13,2024-05-03 15:50:20.000000000,AIR002_3,L,SEP UFLW F CONC LOW ALM
14,2024-05-03 16:02:40.000000000,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
15,2024-05-03 18:56:50.000000000,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED
16,2024-05-04 04:22:10.000000000,V160,H,VLV POS FEED A HIGH ALM
17,2024-05-04 05:39:10.000000000,AIR002_2,H,SEP UFLW E CONC HIGH ALM
18,2024-05-04 07:00:20.000000000,FIR123,H,FLW COND CW HIGH ALM
19,2024-05-04 07:03:40.000000000,AIR001_5,H,REACT FEED E CONC HIGH ALM
20,2024-05-04 07:38:40.000000000,AIR003_5,H,PURGE E CONC HIGH ALM
21,2024-05-04 08:14:30.000000000,AIR001_1,L,REACT FEED A CONC LOW ALM
