,timestamp,tag,type,description
0,2024-05-01 01:02:40.000000000,TIR123,H,TEMP COND CWS HIGH ALM
1,2024-05-01 01:10:30.000000000,FIR123,H,FLW COND CW HIGH ALM
2,2024-05-02 20:30:40.000000000,TIR123,H NR,TEMP COND CWS HIGH ALM RECOVERED
3,2024-05-02 20:33:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
4,2024-05-03 04:41:30.000000000,AIR103_2,H,C FEED B CONC HIGH ALM
5,2024-05-03 08:42:20.000000000,AIR001_6,L,REACT FEED F CONC LOW ALM
6,2024-05-03 10:21:00.000000000,AIR002_3,L,SEP UFLW F CONC LOW ALM
7,2024-05-03 10:29:10.000000000,AIR003_6,L,PURGE F CONC LOW ALM
8,2024-05-03 21:11:30.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM
9,2024-05-03 21:39:00.000000000,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED
10,2024-05-04 01:48:50.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM
11,2024-05-04 02:15:10.000000000,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED
12,2024-05-05 02:09:40.000000000,AIR103_2,H NR,C FEED B CONC HIGH ALM RECOVERED
13,2024-05-05 07:15:00.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM
14,2024-05-05 09:31:19.999999999,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED
15,2024-05-05 11:55:40.000000001,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
16,2024-05-05 12:34:19.999999999,AIR002_3,L,SEP UFLW F CONC LOW ALM
17,2024-05-05 15:03:20.000000002,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
18,2024-05-05 15:21:50.000000000,AIR002_3,L,SEP UFLW F CONC LOW ALM
19,2024-05-05 15:49:09.999999998,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED
20,2024-05-05 17:04:59.999999999,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
21,2024-05-05 21:57:20.000000002,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED
22,2024-05-06 08:05:10.000000000,V160,L,VLV POS FEED A LOW ALM
23,2024-05-06 08:05:39.999999998,FIR100,L,FLW FEED A LOW ALM
24,2024-05-06 08:28:59.999999999,FIR115,L,FLW PURGE LOW ALM
25,2024-05-06 09:17:10.000000000,FIR123,H,FLW COND CW HIGH ALM
26,2024-05-06 09:21:10.000000001,AIR001_5,H,REACT FEED E CONC HIGH ALM
27,2024-05-06 09:29:10.000000000,FIR115,L NR,FLW PURGE LOW ALM RECOVERED
28,2024-05-06 09:30:29.999999999,AIR002_2,H,SEP UFLW E CONC HIGH ALM
29,2024-05-06 09:31:30.000000000,AIR001_1,L,REACT FEED A CONC LOW ALM
30,2024-05-06 09:36:10.000000001,AIR003_3,H,PURGE C CONC HIGH ALM
31,2024-05-06 09:37:59.999999999,AIR003_1,L,PURGE A CONC LOW ALM
32,2024-05-06 09:49:30.000000000,AIR003_5,H,PURGE E CONC HIGH ALM
33,2024-05-06 10:00:29.999999999,AIR003_8,L,PURGE H CONC LOW ALM
34,2024-05-06 10:01:59.999999999,AIR001_3,H,REACT FEED C CONC HIGH ALM
35,2024-05-06 10:23:49.999999999,AIR003_4,H,PURGE D CONC HIGH ALM
36,2024-05-06 10:37:50.000000002,K100,L,COMP WORK LOW ALM
37,2024-05-06 10:41:49.999999999,AIR001_4,H,REACT FEED D CONC HIGH ALM
38,2024-05-06 10:49:40.000000001,FIR114,L,FLW COMP RCYCL LOW ALM
39,2024-05-06 11:10:40.000000001,AIR002_3,H,SEP UFLW F CONC HIGH ALM
40,2024-05-06 11:25:19.999999999,TIR113,L,FLW FEED A LOW ALM
41,2024-05-06 11:39:50.000000000,LIR110,L,LVL STRIP LOW ALM
42,2024-05-06 11:51:20.000000002,FIR104,L,FLW REACT FEED LOW ALM
43,2024-05-06 11:56:30.000000001,AIR003_7,L,PURGE G CONC LOW ALM
44,2024-05-06 12:19:59.999999999,AIR001_6,L,REACT FEED F CONC LOW ALM
45,2024-05-06 12:22:59.999999999,FIR122,L,FLW REACT CW LOW ALM
46,2024-05-06 12:25:30.000000000,TIR111,L,TEMP STRIP LOW ALM
47,2024-05-06 12:46:40.000000001,LIR110,LL,LVL STRIP LOW LOW ALM
48,2024-05-06 12:53:20.000000000,FIR115,H,FLW PURGE HIGH ALM
49,2024-05-06 12:54:40.000000000,V167,H,VLV POS PURGE HIGH ALM
50,2024-05-06 13:09:29.999999999,AIR003_6,L,PURGE F CONC LOW ALM
51,2024-05-06 13:13:50.000000002,AIR001_2,L,REACT FEED B CONC LOW ALM
52,2024-05-06 14:01:00.000000001,AIR002_5,L,SEP UFLW H CONC LOW ALM
53,2024-05-06 14:21:00.000000000,FIR119,H,UFLW SEP HIGH ALM
54,2024-05-06 14:27:40.000000000,AIR003_2,L,PURGE B CONC LOW ALM
55,2024-05-06 14:31:50.000000002,PIR108,H,PRES REACT HIGH ALM
56,2024-05-06 14:50:20.000000000,FIR102,H,FLW FEED E HIGH ALM
