,timestamp,tag,type,description
0,2024-05-01 01:51:30.000000000,V160,H,VLV POS FEED A HIGH ALM
1,2024-05-01 02:35:10.000000000,AIR002_2,H,SEP UFLW E CONC HIGH ALM
2,2024-05-01 04:33:50.000000000,FIR123,H,FLW COND CW HIGH ALM
3,2024-05-01 04:40:30.000000000,AIR001_5,H,REACT FEED E CONC HIGH ALM
4,2024-05-01 05:01:10.000000000,AIR003_5,H,PURGE E CONC HIGH ALM
5,2024-05-01 05:15:40.000000000,AIR001_1,L,REACT FEED A CONC LOW ALM
6,2024-05-01 06:13:10.000000000,AIR003_8,L,PURGE H CONC LOW ALM
7,2024-05-01 06:19:30.000000000,AIR003_1,L,PURGE A CONC LOW ALM
8,2024-05-01 07:06:20.000000000,AIR003_4,H,PURGE D CONC HIGH ALM
9,2024-05-01 07:16:10.000000000,AIR002_3,H,SEP UFLW F CONC HIGH ALM
10,2024-05-01 07:23:00.000000000,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED
11,2024-05-01 07:29:10.000000000,AIR003_4,H,PURGE D CONC HIGH ALM
12,2024-05-01 07:35:00.000000000,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED
13,2024-05-01 08:02:40.000000000,AIR001_4,H,REACT FEED D CONC HIGH ALM
14,2024-05-01 08:20:50.000000000,AIR003_4,H,PURGE D CONC HIGH ALM
15,2024-05-01 08:33:00.000000000,AIR001_4,H NR,REACT FEED D CONC HIGH ALM RECOVERED
16,2024-05-01 09:02:20.000000000,AIR001_4,H,REACT FEED D CONC HIGH ALM
17,2024-05-01 09:10:20.000000000,K100,L,COMP WORK LOW ALM
18,2024-05-01 09:17:10.000000000,AIR003_7,L,PURGE G CONC LOW ALM
19,2024-05-01 09:35:30.000000000,FIR114,L,FLW COMP RCYCL LOW ALM
20,2024-05-01 10:34:20.000000000,TIR113,L,FLW FEED A LOW ALM
21,2024-05-01 11:57:50.000000000,TIR111,L,TEMP STRIP LOW ALM
22,2024-05-01 14:08:20.000000000,FIR119,H,UFLW SEP HIGH ALM
23,2024-05-01 14:28:30.000000000,FIR104,L,FLW REACT FEED LOW ALM
24,2024-05-01 14:59:50.000000000,AIR001_6,L,REACT FEED F CONC LOW ALM
25,2024-05-01 15:08:10.000000000,FIR100,H,FLW FEED A HIGH ALM
26,2024-05-01 15:42:10.000000000,AIR003_3,L,PURGE C CONC LOW ALM
27,2024-05-01 15:46:10.000000000,FIR104,L NR,FLW REACT FEED LOW ALM RECOVERED
28,2024-05-01 15:51:20.000000000,AIR001_3,L,REACT FEED C CONC LOW ALM
29,2024-05-01 16:10:10.000000000,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED
30,2024-05-01 16:10:30.000000000,TIR113,L NR,FLW FEED A LOW ALM RECOVERED
31,2024-05-01 16:13:50.000000000,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED
32,2024-05-01 16:18:20.000000000,FIR114,L NR,FLW COMP RCYCL LOW ALM RECOVERED
33,2024-05-01 16:19:50.000000000,K100,L NR,COMP WORK LOW ALM RECOVERED
34,2024-05-01 16:24:10.000000000,TIR111,L NR,TEMP STRIP LOW ALM RECOVERED
35,2024-05-01 16:33:00.000000000,AIR001_4,H NR,REACT FEED D CONC HIGH ALM RECOVERED
36,2024-05-01 16:50:30.000000000,FIR115,H,FLW PURGE HIGH ALM
37,2024-05-01 16:57:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
38,2024-05-01 16:57:50.000000000,V167,H,VLV POS PURGE HIGH ALM
39,2024-05-01 17:00:40.000000000,AIR001_1,H,REACT FEED A CONC HIGH ALM
40,2024-05-01 17:03:50.000000000,AIR003_1,H,PURGE A CONC HIGH ALM
41,2024-05-01 17:06:50.000000000,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED
42,2024-05-01 17:12:30.000000000,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED
43,2024-05-01 17:14:00.000000000,AIR003_7,L NR,PURGE G CONC LOW ALM RECOVERED
44,2024-05-01 17:27:20.000000000,FIR123,L,FLW COND CW LOW ALM
45,2024-05-01 17:39:50.000000000,AIR002_3,H NR,SEP UFLW F CONC HIGH ALM RECOVERED
46,2024-05-01 17:40:10.000000000,K100,H,COMP WORK HIGH ALM
47,2024-05-01 17:42:50.000000000,AIR003_8,H,PURGE H CONC HIGH ALM
48,2024-05-01 17:45:40.000000000,FIR119,H NR,UFLW SEP HIGH ALM RECOVERED
49,2024-05-01 17:46:40.000000000,FIR114,H,FLW COMP RCYCL HIGH ALM
50,2024-05-01 17:48:10.000000000,AIR001_2,L,REACT FEED B CONC LOW ALM
51,2024-05-01 17:51:10.000000000,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
52,2024-05-01 17:54:20.000000000,FIR104,H,FLW REACT FEED HIGH ALM
53,2024-05-01 17:56:10.000000000,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
54,2024-05-01 17:58:20.000000000,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED
55,2024-05-01 18:06:10.000000000,AIR003_2,L,PURGE B CONC LOW ALM
56,2024-05-01 18:11:20.000000000,FIR100,H NR,FLW FEED A HIGH ALM RECOVERED
57,2024-05-01 18:17:10.000000000,AIR001_4,L,REACT FEED D CONC LOW ALM
58,2024-05-01 18:22:30.000000000,AIR002_3,L,SEP UFLW F CONC LOW ALM
59,2024-05-01 18:26:20.000000000,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED
60,2024-05-01 18:32:20.000000000,AIR001_5,L,REACT FEED E CONC LOW ALM
61,2024-05-01 18:34:00.000000000,LIR117,L,LEVEL SEP LOW ALM
62,2024-05-01 18:34:40.000000000,TIR113,H,FLW FEED A HIGH ALM
63,2024-05-01 18:40:50.000000000,AIR003_6,L,PURGE F CONC LOW ALM
64,2024-05-01 18:43:00.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM
65,2024-05-01 18:47:10.000000000,AIR003_7,H,PURGE G CONC HIGH ALM
66,2024-05-01 18:48:30.000000000,AIR003_5,L,PURGE E CONC LOW ALM
67,2024-05-01 20:16:10.000000000,AIR003_4,L,PURGE D CONC LOW ALM
68,2024-05-01 20:17:10.000000000,FIR119,L,UFLW SEP LOW ALM
69,2024-05-01 21:00:00.000000000,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED
70,2024-05-01 21:12:40.000000000,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED
71,2024-05-01 21:30:40.000000000,LIR110,L,LVL STRIP LOW ALM
72,2024-05-01 21:52:00.000000000,AIR003_4,L NR,PURGE D CONC LOW ALM RECOVERED
73,2024-05-01 21:55:50.000000000,AIR003_3,H,PURGE C CONC HIGH ALM
74,2024-05-01 22:13:30.000000000,AIR001_3,H,REACT FEED C CONC HIGH ALM
75,2024-05-01 22:29:20.000000000,LIR117,L NR,LEVEL SEP LOW ALM RECOVERED
76,2024-05-01 22:29:20.000000000,LIR110,LL,LVL STRIP LOW LOW ALM
77,2024-05-01 22:30:30.000000000,TIR113,H NR,FLW FEED A HIGH ALM RECOVERED
