,timestamp,tag,type,description
0,2024-05-01 01:32:50,AIR003_3,H,PURGE C CONC HIGH ALM
1,2024-05-01 01:37:40,AIR001_3,H,REACT FEED C CONC HIGH ALM
2,2024-05-01 02:01:40,AIR001_1,L,REACT FEED A CONC LOW ALM
3,2024-05-01 02:17:20,AIR003_1,L,PURGE A CONC LOW ALM
4,2024-05-01 02:50:00,AIR002_2,H,SEP UFLW E CONC HIGH ALM
5,2024-05-01 03:06:50,AIR001_6,L,REACT FEED F CONC LOW ALM
6,2024-05-01 03:10:30,AIR001_2,L,REACT FEED B CONC LOW ALM
7,2024-05-01 03:34:50,FIR123,H,FLW COND CW HIGH ALM
8,2024-05-01 03:35:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
9,2024-05-01 03:35:40,FIR123,H,FLW COND CW HIGH ALM
10,2024-05-01 03:35:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
11,2024-05-01 03:36:10,AIR001_5,H,REACT FEED E CONC HIGH ALM
12,2024-05-01 03:44:20,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
13,2024-05-01 03:48:10,FIR123,H,FLW COND CW HIGH ALM
14,2024-05-01 03:49:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
15,2024-05-01 03:49:20,FIR123,H,FLW COND CW HIGH ALM
16,2024-05-01 03:50:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
17,2024-05-01 03:52:10,FIR123,H,FLW COND CW HIGH ALM
18,2024-05-01 03:52:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
19,2024-05-01 03:53:10,FIR123,H,FLW COND CW HIGH ALM
20,2024-05-01 03:53:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
21,2024-05-01 03:53:40,FIR123,H,FLW COND CW HIGH ALM
22,2024-05-01 04:17:00,AIR001_5,H,REACT FEED E CONC HIGH ALM
23,2024-05-01 04:18:20,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
24,2024-05-01 04:22:40,FIR100,H,FLW FEED A HIGH ALM
25,2024-05-01 04:29:30,FIR115,L,FLW PURGE LOW ALM
26,2024-05-01 04:31:50,AIR003_8,L,PURGE H CONC LOW ALM
27,2024-05-01 04:32:50,AIR001_5,H,REACT FEED E CONC HIGH ALM
28,2024-05-01 04:37:30,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED
29,2024-05-01 04:41:50,V160,H,VLV POS FEED A HIGH ALM
30,2024-05-01 04:43:40,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
31,2024-05-01 04:43:40,AIR003_8,L,PURGE H CONC LOW ALM
32,2024-05-01 04:56:10,AIR001_5,H,REACT FEED E CONC HIGH ALM
33,2024-05-01 04:59:00,V167,L,VLV POS PURGE LOW ALM
34,2024-05-01 05:01:00,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED
35,2024-05-01 05:02:00,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED
36,2024-05-01 05:02:40,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED
37,2024-05-01 05:02:50,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED
38,2024-05-01 05:07:10,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
39,2024-05-01 05:08:10,AIR003_8,L,PURGE H CONC LOW ALM
40,2024-05-01 05:12:30,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED
41,2024-05-01 05:18:10,AIR001_5,H,REACT FEED E CONC HIGH ALM
42,2024-05-01 05:25:50,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
43,2024-05-01 05:55:20,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED
44,2024-05-01 05:58:30,AIR001_5,H,REACT FEED E CONC HIGH ALM
45,2024-05-01 06:00:40,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
46,2024-05-01 06:02:20,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED
47,2024-05-01 06:03:30,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED
48,2024-05-01 06:07:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
49,2024-05-01 06:08:00,FIR123,H,FLW COND CW HIGH ALM
50,2024-05-01 06:08:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
51,2024-05-01 06:10:40,AIR001_5,H,REACT FEED E CONC HIGH ALM
52,2024-05-01 06:11:20,FIR123,H,FLW COND CW HIGH ALM
53,2024-05-01 06:11:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
54,2024-05-01 06:11:40,FIR123,H,FLW COND CW HIGH ALM
55,2024-05-01 06:14:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
56,2024-05-01 06:15:50,FIR123,H,FLW COND CW HIGH ALM
57,2024-05-01 06:17:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
58,2024-05-01 06:17:30,FIR123,H,FLW COND CW HIGH ALM
59,2024-05-01 06:17:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
60,2024-05-01 06:20:00,FIR123,H,FLW COND CW HIGH ALM
61,2024-05-01 06:20:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
62,2024-05-01 06:26:50,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
63,2024-05-01 06:37:20,AIR001_5,H,REACT FEED E CONC HIGH ALM
64,2024-05-01 06:42:30,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
65,2024-05-01 06:58:50,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED
66,2024-05-01 07:12:40,AIR003_3,L,PURGE C CONC LOW ALM
67,2024-05-01 07:25:30,AIR001_3,L,REACT FEED C CONC LOW ALM
68,2024-05-01 07:29:20,FIR100,H NR,FLW FEED A HIGH ALM RECOVERED
69,2024-05-01 07:32:20,V167,L NR,VLV POS PURGE LOW ALM RECOVERED
70,2024-05-01 07:50:20,FIR115,L NR,FLW PURGE LOW ALM RECOVERED
71,2024-05-01 09:00:50,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED
72,2024-05-01 09:20:00,AIR001_1,H,REACT FEED A CONC HIGH ALM
73,2024-05-01 09:23:40,FIR123,L,FLW COND CW LOW ALM
74,2024-05-01 09:24:50,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
75,2024-05-01 09:27:50,AIR003_1,H,PURGE A CONC HIGH ALM
76,2024-05-01 09:31:40,FIR123,L,FLW COND CW LOW ALM
77,2024-05-01 09:33:00,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
78,2024-05-01 09:34:50,FIR123,L,FLW COND CW LOW ALM
79,2024-05-01 09:35:20,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
80,2024-05-01 09:35:30,FIR123,L,FLW COND CW LOW ALM
81,2024-05-01 10:09:00,AIR003_8,H,PURGE H CONC HIGH ALM
82,2024-05-01 10:13:20,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED
83,2024-05-01 10:25:20,AIR003_8,H,PURGE H CONC HIGH ALM
84,2024-05-01 10:49:10,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED
85,2024-05-01 10:58:10,AIR003_8,H,PURGE H CONC HIGH ALM
86,2024-05-01 11:00:50,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED
87,2024-05-01 11:03:50,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
88,2024-05-01 11:05:50,FIR123,L,FLW COND CW LOW ALM
89,2024-05-01 11:08:30,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
90,2024-05-01 11:08:40,AIR002_2,L,SEP UFLW E CONC LOW ALM
91,2024-05-01 11:08:50,FIR123,L,FLW COND CW LOW ALM
92,2024-05-01 11:09:20,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
93,2024-05-01 11:11:40,FIR123,L,FLW COND CW LOW ALM
94,2024-05-01 11:12:20,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
95,2024-05-01 11:12:50,FIR123,L,FLW COND CW LOW ALM
96,2024-05-01 11:13:00,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
97,2024-05-01 11:13:10,FIR123,L,FLW COND CW LOW ALM
98,2024-05-01 11:13:20,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
99,2024-05-01 11:13:30,FIR123,L,FLW COND CW LOW ALM
100,2024-05-01 11:13:50,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
101,2024-05-01 11:18:50,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED
102,2024-05-01 11:22:30,FIR123,L,FLW COND CW LOW ALM
103,2024-05-01 11:23:40,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
104,2024-05-01 11:27:30,FIR123,L,FLW COND CW LOW ALM
105,2024-05-01 11:27:40,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
106,2024-05-01 11:34:20,AIR002_3,L,SEP UFLW F CONC LOW ALM
107,2024-05-01 12:02:30,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
108,2024-05-01 12:26:40,FIR100,L,FLW FEED A LOW ALM
109,2024-05-01 12:46:00,V160,L,VLV POS FEED A LOW ALM
110,2024-05-01 12:55:20,AIR001_1,H NR,REACT FEED A CONC HIGH ALM RECOVERED
111,2024-05-01 13:01:30,AIR003_1,H NR,PURGE A CONC HIGH ALM RECOVERED
112,2024-05-01 13:27:00,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED
113,2024-05-01 13:48:50,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED
114,2024-05-01 14:08:50,V160,L NR,VLV POS FEED A LOW ALM RECOVERED
115,2024-05-01 14:45:40,FIR100,L NR,FLW FEED A LOW ALM RECOVERED
116,2024-05-01 15:03:20,AIR003_3,H,PURGE C CONC HIGH ALM
117,2024-05-01 15:06:40,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED
118,2024-05-01 15:14:50,AIR003_3,H,PURGE C CONC HIGH ALM
119,2024-05-01 15:19:50,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED
120,2024-05-01 15:24:30,AIR001_3,H,REACT FEED C CONC HIGH ALM
121,2024-05-01 15:24:50,AIR003_3,H,PURGE C CONC HIGH ALM
122,2024-05-01 17:32:40,AIR002_2,H,SEP UFLW E CONC HIGH ALM
123,2024-05-01 18:00:00,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED
124,2024-05-01 18:00:10,AIR001_3,H,REACT FEED C CONC HIGH ALM
125,2024-05-01 18:01:00,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED
126,2024-05-01 18:15:50,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED
127,2024-05-01 18:17:50,AIR002_2,H,SEP UFLW E CONC HIGH ALM
128,2024-05-01 18:37:10,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED
