,timestamp,tag,type,description
0,2024-05-01 00:32:40,TIR123,H,TEMP COND CWS HIGH ALM
1,2024-05-01 00:37:10,FIR123,H,FLW COND CW HIGH ALM
2,2024-05-01 00:37:40,AIR103_2,H,C FEED B CONC HIGH ALM
3,2024-05-01 00:41:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
4,2024-05-01 00:43:10,FIR123,H,FLW COND CW HIGH ALM
5,2024-05-01 01:07:10,AIR003_3,H,PURGE C CONC HIGH ALM
6,2024-05-01 01:08:30,AIR001_3,H,REACT FEED C CONC HIGH ALM
7,2024-05-01 01:26:20,AIR001_1,L,REACT FEED A CONC LOW ALM
8,2024-05-01 01:36:40,AIR003_1,L,PURGE A CONC LOW ALM
9,2024-05-01 01:45:30,FIR115,H,FLW PURGE HIGH ALM
10,2024-05-01 02:20:00,AIR001_6,L,REACT FEED F CONC LOW ALM
11,2024-05-01 02:33:20,AIR002_2,H,SEP UFLW E CONC HIGH ALM
12,2024-05-01 02:45:50,FIR115,H NR,FLW PURGE HIGH ALM RECOVERED
13,2024-05-01 02:46:20,AIR001_5,H,REACT FEED E CONC HIGH ALM
14,2024-05-01 03:03:20,AIR003_5,H,PURGE E CONC HIGH ALM
15,2024-05-01 03:06:40,AIR003_6,L,PURGE F CONC LOW ALM
16,2024-05-01 03:07:40,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
17,2024-05-01 03:08:10,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
18,2024-05-01 03:19:10,AIR001_5,H,REACT FEED E CONC HIGH ALM
19,2024-05-01 03:20:00,AIR003_5,H,PURGE E CONC HIGH ALM
20,2024-05-01 03:27:50,AIR003_8,L,PURGE H CONC LOW ALM
21,2024-05-01 03:30:50,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED
22,2024-05-01 03:31:40,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
23,2024-05-01 03:33:10,LIR110,L,LVL STRIP LOW ALM
24,2024-05-01 03:39:10,AIR003_5,H,PURGE E CONC HIGH ALM
25,2024-05-01 03:45:50,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
26,2024-05-01 03:47:00,FIR100,H,FLW FEED A HIGH ALM
27,2024-05-01 03:48:20,AIR003_5,H,PURGE E CONC HIGH ALM
28,2024-05-01 03:59:00,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
29,2024-05-01 04:00:20,AIR003_5,H,PURGE E CONC HIGH ALM
30,2024-05-01 04:05:10,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
31,2024-05-01 04:06:10,V160,H,VLV POS FEED A HIGH ALM
32,2024-05-01 04:06:20,AIR001_5,H,REACT FEED E CONC HIGH ALM
33,2024-05-01 04:17:30,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
34,2024-05-01 04:19:10,AIR003_5,H,PURGE E CONC HIGH ALM
35,2024-05-01 04:24:20,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
36,2024-05-01 04:26:10,AIR003_8,L,PURGE H CONC LOW ALM
37,2024-05-01 04:29:40,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
38,2024-05-01 04:30:10,AIR001_5,H,REACT FEED E CONC HIGH ALM
39,2024-05-01 04:31:30,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED
40,2024-05-01 04:38:40,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED
41,2024-05-01 04:39:30,AIR003_5,H,PURGE E CONC HIGH ALM
42,2024-05-01 04:45:40,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
43,2024-05-01 04:46:00,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
44,2024-05-01 04:48:50,FIR115,L,FLW PURGE LOW ALM
45,2024-05-01 04:49:50,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED
46,2024-05-01 04:50:20,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
47,2024-05-01 04:56:30,AIR001_5,H,REACT FEED E CONC HIGH ALM
48,2024-05-01 05:17:50,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED
49,2024-05-01 05:31:40,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED
50,2024-05-01 05:45:20,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
51,2024-05-01 05:50:50,FIR115,L NR,FLW PURGE LOW ALM RECOVERED
52,2024-05-01 05:56:30,AIR003_5,H,PURGE E CONC HIGH ALM
53,2024-05-01 05:59:30,AIR001_5,H,REACT FEED E CONC HIGH ALM
54,2024-05-01 06:01:20,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
55,2024-05-01 06:09:20,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
56,2024-05-01 06:27:10,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED
57,2024-05-01 06:39:10,AIR001_2,H,REACT FEED B CONC HIGH ALM
58,2024-05-01 06:43:20,AIR003_3,L,PURGE C CONC LOW ALM
59,2024-05-01 06:46:50,AIR003_5,H,PURGE E CONC HIGH ALM
60,2024-05-01 06:48:20,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
