,timestamp,tag,type,description
0,2024-05-01 01:08:50.000000000,AIR103_2,H,C FEED B CONC HIGH ALM
1,2024-05-01 05:03:40.000000000,AIR001_6,L,REACT FEED F CONC LOW ALM
2,2024-05-01 05:13:30.000000000,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED
3,2024-05-01 05:18:30.000000000,AIR001_6,L,REACT FEED F CONC LOW ALM
4,2024-05-01 06:48:30.000000000,AIR002_3,L,SEP UFLW F CONC LOW ALM
5,2024-05-01 07:02:10.000000000,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
6,2024-05-01 07:13:30.000000000,AIR003_6,L,PURGE F CONC LOW ALM
7,2024-05-01 08:05:10.000000000,AIR002_3,L,SEP UFLW F CONC LOW ALM
8,2024-05-01 08:34:50.000000000,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
9,2024-05-01 09:00:20.000000000,AIR002_3,L,SEP UFLW F CONC LOW ALM
10,2024-05-01 10:38:00.000000000,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
11,2024-05-01 10:46:30.000000000,AIR002_3,L,SEP UFLW F CONC LOW ALM
12,2024-05-01 11:50:00.000000000,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
13,2024-05-01 12:17:50.000000000,AIR002_3,L,SEP UFLW F CONC LOW ALM
14,2024-05-01 19:56:20.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM
15,2024-05-01 20:15:10.000000000,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED
16,2024-05-03 00:41:20.000000000,AIR103_2,H NR,C FEED B CONC HIGH ALM RECOVERED
17,2024-05-03 04:35:40.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM
18,2024-05-03 05:00:50.000000000,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED
19,2024-05-03 05:38:50.000000000,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
20,2024-05-03 05:45:10.000000000,AIR002_3,L,SEP UFLW F CONC LOW ALM
21,2024-05-03 06:06:10.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM
22,2024-05-03 06:15:10.000000000,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED
23,2024-05-03 06:33:20.000000000,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
