,timestamp,tag,type,description
0,2024-05-01 00:32:40,TIR123,H,TEMP COND CWS HIGH ALM
1,2024-05-01 00:37:30,FIR123,H,FLW COND CW HIGH ALM
2,2024-05-01 00:38:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
3,2024-05-01 00:38:50,FIR123,H,FLW COND CW HIGH ALM
4,2024-05-01 00:39:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
5,2024-05-01 00:40:10,FIR123,H,FLW COND CW HIGH ALM
6,2024-05-01 00:40:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
7,2024-05-01 00:41:20,FIR123,H,FLW COND CW HIGH ALM
8,2024-05-01 00:41:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
9,2024-05-01 00:46:10,FIR123,H,FLW COND CW HIGH ALM
10,2024-05-01 00:46:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
11,2024-05-01 00:46:30,FIR123,H,FLW COND CW HIGH ALM
12,2024-05-01 00:46:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
13,2024-05-01 00:47:00,FIR123,H,FLW COND CW HIGH ALM
14,2024-05-01 00:47:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
15,2024-05-01 00:48:30,FIR123,H,FLW COND CW HIGH ALM
16,2024-05-01 00:52:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
17,2024-05-01 00:52:20,FIR123,H,FLW COND CW HIGH ALM
18,2024-05-01 00:58:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
19,2024-05-01 00:59:10,FIR123,H,FLW COND CW HIGH ALM
20,2024-05-01 01:10:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
21,2024-05-01 01:11:00,FIR123,H,FLW COND CW HIGH ALM
22,2024-05-01 01:11:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
23,2024-05-01 01:12:30,FIR123,H,FLW COND CW HIGH ALM
24,2024-05-01 01:17:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
25,2024-05-01 01:18:10,FIR123,H,FLW COND CW HIGH ALM
26,2024-05-01 01:18:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
27,2024-05-01 01:18:50,FIR123,H,FLW COND CW HIGH ALM
28,2024-05-01 01:30:30,TIR123,H NR,TEMP COND CWS HIGH ALM RECOVERED
29,2024-05-01 01:31:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
30,2024-05-01 02:12:30,AIR103_2,H,C FEED B CONC HIGH ALM
31,2024-05-01 02:39:20,AIR001_3,H,REACT FEED C CONC HIGH ALM
32,2024-05-01 02:39:30,AIR003_3,H,PURGE C CONC HIGH ALM
33,2024-05-01 02:54:40,AIR001_1,L,REACT FEED A CONC LOW ALM
34,2024-05-01 03:12:10,AIR003_1,L,PURGE A CONC LOW ALM
35,2024-05-01 03:13:10,FIR115,H,FLW PURGE HIGH ALM
36,2024-05-01 03:37:50,AIR002_2,H,SEP UFLW E CONC HIGH ALM
37,2024-05-01 03:46:10,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED
38,2024-05-01 03:55:30,AIR001_6,L,REACT FEED F CONC LOW ALM
39,2024-05-01 04:00:50,AIR002_2,H,SEP UFLW E CONC HIGH ALM
40,2024-05-01 04:10:50,AIR103_2,H NR,C FEED B CONC HIGH ALM RECOVERED
41,2024-05-01 04:12:20,AIR103_2,H,C FEED B CONC HIGH ALM
42,2024-05-01 04:14:20,AIR001_5,H,REACT FEED E CONC HIGH ALM
43,2024-05-01 04:16:00,FIR115,H NR,FLW PURGE HIGH ALM RECOVERED
44,2024-05-01 04:18:50,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
45,2024-05-01 04:27:40,AIR001_4,H,REACT FEED D CONC HIGH ALM
46,2024-05-01 04:30:50,AIR001_4,H NR,REACT FEED D CONC HIGH ALM RECOVERED
47,2024-05-01 04:33:00,AIR001_5,H,REACT FEED E CONC HIGH ALM
48,2024-05-01 04:36:40,AIR003_6,L,PURGE F CONC LOW ALM
49,2024-05-01 04:50:00,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
50,2024-05-01 04:57:50,AIR003_5,H,PURGE E CONC HIGH ALM
51,2024-05-01 05:00:30,AIR001_5,H,REACT FEED E CONC HIGH ALM
