,timestamp,tag,type,description
0,2024-05-01 00:32:40,TIR123,H,TEMP COND CWS HIGH ALM
1,2024-05-01 00:39:30,FIR123,H,FLW COND CW HIGH ALM
2,2024-05-01 00:41:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
3,2024-05-01 00:42:40,FIR123,H,FLW COND CW HIGH ALM
4,2024-05-01 00:47:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
5,2024-05-01 00:48:50,FIR123,H,FLW COND CW HIGH ALM
6,2024-05-01 00:49:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
7,2024-05-01 00:49:20,FIR123,H,FLW COND CW HIGH ALM
8,2024-05-01 00:49:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
9,2024-05-01 00:49:50,FIR123,H,FLW COND CW HIGH ALM
10,2024-05-01 00:52:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
11,2024-05-01 00:52:30,FIR123,H,FLW COND CW HIGH ALM
12,2024-05-01 00:52:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
13,2024-05-01 00:54:20,FIR123,H,FLW COND CW HIGH ALM
14,2024-05-01 01:00:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
15,2024-05-01 01:00:30,FIR123,H,FLW COND CW HIGH ALM
16,2024-05-01 01:08:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
17,2024-05-01 01:09:00,FIR123,H,FLW COND CW HIGH ALM
18,2024-05-01 01:14:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
19,2024-05-01 01:14:30,FIR123,H,FLW COND CW HIGH ALM
20,2024-05-01 01:16:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
21,2024-05-01 01:16:30,FIR123,H,FLW COND CW HIGH ALM
22,2024-05-01 01:28:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
23,2024-05-01 01:28:30,FIR123,H,FLW COND CW HIGH ALM
24,2024-05-01 01:30:30,TIR123,H NR,TEMP COND CWS HIGH ALM RECOVERED
25,2024-05-01 01:31:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
26,2024-05-01 02:08:20,AIR103_2,H,C FEED B CONC HIGH ALM
27,2024-05-01 02:37:00,AIR003_3,H,PURGE C CONC HIGH ALM
28,2024-05-01 02:43:30,AIR001_3,H,REACT FEED C CONC HIGH ALM
29,2024-05-01 03:01:10,AIR001_1,L,REACT FEED A CONC LOW ALM
30,2024-05-01 03:07:50,AIR003_1,L,PURGE A CONC LOW ALM
31,2024-05-01 03:12:40,FIR115,H,FLW PURGE HIGH ALM
32,2024-05-01 03:46:10,AIR001_6,L,REACT FEED F CONC LOW ALM
33,2024-05-01 03:57:40,AIR002_2,H,SEP UFLW E CONC HIGH ALM
