,timestamp,tag,type,description
0,2024-05-01 01:52:00.000000000,V160,H,VLV POS FEED A HIGH ALM
1,2024-05-01 02:38:10.000000000,AIR002_2,H,SEP UFLW E CONC HIGH ALM
2,2024-05-01 02:45:20.000000000,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED
3,2024-05-01 03:03:30.000000000,AIR002_2,H,SEP UFLW E CONC HIGH ALM
4,2024-05-01 03:35:30.000000000,AIR103_2,H,C FEED B CONC HIGH ALM
5,2024-05-01 03:36:10.000000000,AIR103_2,H NR,C FEED B CONC HIGH ALM RECOVERED
6,2024-05-01 04:26:30.000000000,AIR001_5,H,REACT FEED E CONC HIGH ALM
7,2024-05-01 04:33:10.000000000,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
8,2024-05-01 04:34:10.000000000,FIR123,H,FLW COND CW HIGH ALM
9,2024-05-01 04:36:50.000000000,AIR001_5,H,REACT FEED E CONC HIGH ALM
10,2024-05-01 04:37:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
11,2024-05-01 04:37:20.000000000,FIR123,H,FLW COND CW HIGH ALM
12,2024-05-01 04:38:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
13,2024-05-01 04:43:20.000000000,FIR123,H,FLW COND CW HIGH ALM
14,2024-05-01 04:43:40.000000000,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
15,2024-05-01 04:44:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
16,2024-05-01 04:47:30.000000000,FIR123,H,FLW COND CW HIGH ALM
17,2024-05-01 04:48:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
18,2024-05-01 04:49:10.000000000,FIR123,H,FLW COND CW HIGH ALM
19,2024-05-01 04:52:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
20,2024-05-01 04:55:00.000000000,FIR123,H,FLW COND CW HIGH ALM
21,2024-05-01 04:58:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
22,2024-05-01 04:58:10.000000000,FIR123,H,FLW COND CW HIGH ALM
23,2024-05-01 05:09:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
24,2024-05-01 05:10:00.000000000,FIR123,H,FLW COND CW HIGH ALM
25,2024-05-01 05:11:20.000000000,AIR001_5,H,REACT FEED E CONC HIGH ALM
26,2024-05-01 05:20:20.000000000,AIR003_5,H,PURGE E CONC HIGH ALM
27,2024-05-01 05:21:10.000000000,AIR003_8,L,PURGE H CONC LOW ALM
28,2024-05-01 05:25:50.000000000,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED
29,2024-05-01 05:31:30.000000000,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
30,2024-05-01 05:33:10.000000000,AIR001_1,L,REACT FEED A CONC LOW ALM
31,2024-05-01 05:40:50.000000000,AIR003_5,H,PURGE E CONC HIGH ALM
32,2024-05-01 05:42:20.000000000,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
33,2024-05-01 05:49:00.000000000,AIR003_5,H,PURGE E CONC HIGH ALM
34,2024-05-01 05:51:50.000000000,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED
