,timestamp,tag,type,description
0,2024-05-01 01:02:40,TIR123,H,TEMP COND CWS HIGH ALM
1,2024-05-01 01:11:00,FIR123,H,FLW COND CW HIGH ALM
2,2024-05-01 01:18:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
3,2024-05-01 01:18:50,FIR123,H,FLW COND CW HIGH ALM
4,2024-05-01 01:28:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
5,2024-05-01 01:30:20,FIR123,H,FLW COND CW HIGH ALM
6,2024-05-01 01:36:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
7,2024-05-01 01:36:30,FIR123,H,FLW COND CW HIGH ALM
8,2024-05-01 01:43:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
9,2024-05-01 01:44:10,FIR123,H,FLW COND CW HIGH ALM
10,2024-05-01 01:44:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
11,2024-05-01 01:45:00,FIR123,H,FLW COND CW HIGH ALM
12,2024-05-01 01:52:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
13,2024-05-01 01:53:00,FIR123,H,FLW COND CW HIGH ALM
14,2024-05-01 01:53:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
15,2024-05-01 01:53:20,FIR123,H,FLW COND CW HIGH ALM
16,2024-05-01 01:57:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
17,2024-05-01 01:57:50,FIR123,H,FLW COND CW HIGH ALM
18,2024-05-01 02:03:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
19,2024-05-01 02:03:40,FIR123,H,FLW COND CW HIGH ALM
20,2024-05-01 02:12:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
21,2024-05-01 02:16:20,FIR123,H,FLW COND CW HIGH ALM
22,2024-05-01 02:19:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
23,2024-05-01 02:20:20,FIR123,H,FLW COND CW HIGH ALM
24,2024-05-01 02:20:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
25,2024-05-01 02:22:40,FIR123,H,FLW COND CW HIGH ALM
26,2024-05-01 02:27:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
27,2024-05-01 02:29:50,FIR123,H,FLW COND CW HIGH ALM
28,2024-05-01 02:36:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
29,2024-05-01 02:38:50,FIR123,H,FLW COND CW HIGH ALM
30,2024-05-01 02:39:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
31,2024-05-01 02:39:40,FIR123,H,FLW COND CW HIGH ALM
32,2024-05-01 02:45:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
