,timestamp,tag,type,description
0,2024-05-01 01:36:10,AIR003_3,H,PURGE C CONC HIGH ALM
1,2024-05-01 01:40:30,AIR001_3,H,REACT FEED C CONC HIGH ALM
2,2024-05-01 02:06:30,AIR001_1,L,REACT FEED A CONC LOW ALM
3,2024-05-01 02:15:10,AIR003_1,L,PURGE A CONC LOW ALM
4,2024-05-01 02:49:30,AIR002_2,H,SEP UFLW E CONC HIGH ALM
5,2024-05-01 03:16:50,AIR001_2,L,REACT FEED B CONC LOW ALM
6,2024-05-01 03:18:10,AIR001_6,L,REACT FEED F CONC LOW ALM
7,2024-05-01 03:18:20,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED
8,2024-05-01 03:29:00,AIR001_2,L,REACT FEED B CONC LOW ALM
9,2024-05-01 03:37:10,AIR001_5,H,REACT FEED E CONC HIGH ALM
10,2024-05-01 03:45:20,FIR123,H,FLW COND CW HIGH ALM
11,2024-05-01 03:45:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
12,2024-05-01 03:46:30,FIR123,H,FLW COND CW HIGH ALM
13,2024-05-01 03:47:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
14,2024-05-01 03:50:10,FIR123,H,FLW COND CW HIGH ALM
15,2024-05-01 03:52:40,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
16,2024-05-01 03:54:40,AIR001_5,H,REACT FEED E CONC HIGH ALM
17,2024-05-01 04:00:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
18,2024-05-01 04:00:30,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
19,2024-05-01 04:01:50,FIR123,H,FLW COND CW HIGH ALM
20,2024-05-01 04:09:40,AIR001_5,H,REACT FEED E CONC HIGH ALM
21,2024-05-01 04:10:40,AIR003_8,L,PURGE H CONC LOW ALM
22,2024-05-01 04:12:30,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED
23,2024-05-01 04:17:30,AIR003_5,H,PURGE E CONC HIGH ALM
24,2024-05-01 04:18:10,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
25,2024-05-01 04:18:10,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
26,2024-05-01 04:25:30,FIR100,H,FLW FEED A HIGH ALM
27,2024-05-01 04:29:10,FIR115,L,FLW PURGE LOW ALM
28,2024-05-01 04:37:50,AIR001_5,H,REACT FEED E CONC HIGH ALM
29,2024-05-01 04:39:50,AIR003_8,L,PURGE H CONC LOW ALM
30,2024-05-01 04:42:50,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED
31,2024-05-01 04:44:10,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
32,2024-05-01 04:45:20,V160,H,VLV POS FEED A HIGH ALM
33,2024-05-01 04:50:00,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED
34,2024-05-01 04:50:50,AIR003_8,L,PURGE H CONC LOW ALM
35,2024-05-01 04:55:20,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED
36,2024-05-01 04:56:50,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED
37,2024-05-01 04:59:00,V167,L,VLV POS PURGE LOW ALM
38,2024-05-01 05:01:30,AIR001_5,H,REACT FEED E CONC HIGH ALM
39,2024-05-01 05:03:30,AIR003_1,L,PURGE A CONC LOW ALM
