,timestamp,tag,type,description
0,2024-05-01 00:32:40.000000000,TIR123,H,TEMP COND CWS HIGH ALM
1,2024-05-01 00:40:20.000000000,FIR123,H,FLW COND CW HIGH ALM
2,2024-05-01 00:45:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
3,2024-05-01 00:45:20.000000000,FIR123,H,FLW COND CW HIGH ALM
4,2024-05-01 00:46:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
5,2024-05-01 00:47:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6,2024-05-01 01:06:50.000000000,AIR003_3,H,PURGE C CONC HIGH ALM
7,2024-05-01 01:07:20.000000000,AIR001_3,H,REACT FEED C CONC HIGH ALM
8,2024-05-01 01:38:10.000000000,AIR001_1,L,REACT FEED A CONC LOW ALM
9,2024-05-01 01:39:20.000000000,AIR003_1,L,PURGE A CONC LOW ALM
10,2024-05-01 02:04:00.000000000,AIR002_2,H,SEP UFLW E CONC HIGH ALM
11,2024-05-01 02:16:40.000000000,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED
12,2024-05-01 02:30:40.000000000,AIR002_2,H,SEP UFLW E CONC HIGH ALM
13,2024-05-01 02:38:20.000000000,AIR001_6,L,REACT FEED F CONC LOW ALM
14,2024-05-01 02:52:00.000000000,AIR001_2,L,REACT FEED B CONC LOW ALM
15,2024-05-01 03:06:00.000000000,AIR001_5,H,REACT FEED E CONC HIGH ALM
16,2024-05-01 03:06:10.000000000,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
17,2024-05-01 03:26:10.000000000,AIR001_5,H,REACT FEED E CONC HIGH ALM
18,2024-05-01 03:42:10.000000000,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
19,2024-05-01 03:53:10.000000000,FIR100,H,FLW FEED A HIGH ALM
20,2024-05-01 03:55:50.000000000,AIR001_5,H,REACT FEED E CONC HIGH ALM
21,2024-05-01 04:00:00.000000000,FIR115,L,FLW PURGE LOW ALM
22,2024-05-01 04:02:00.000000000,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
23,2024-05-01 04:08:10.000000000,AIR001_5,H,REACT FEED E CONC HIGH ALM
24,2024-05-01 04:13:20.000000000,V160,H,VLV POS FEED A HIGH ALM
25,2024-05-01 04:14:30.000000000,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
26,2024-05-01 04:17:50.000000000,AIR003_8,L,PURGE H CONC LOW ALM
27,2024-05-01 04:18:10.000000000,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED
28,2024-05-01 04:21:00.000000000,AIR001_5,H,REACT FEED E CONC HIGH ALM
29,2024-05-01 04:24:20.000000000,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
30,2024-05-01 04:28:50.000000000,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED
31,2024-05-01 04:30:20.000000000,AIR001_2,L,REACT FEED B CONC LOW ALM
32,2024-05-01 04:31:10.000000000,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED
33,2024-05-01 04:32:10.000000000,V167,L,VLV POS PURGE LOW ALM
34,2024-05-01 04:36:40.000000000,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED
35,2024-05-01 04:40:40.000000000,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED
36,2024-05-01 05:14:40.000000000,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED
37,2024-05-01 05:21:20.000000000,AIR001_6,L,REACT FEED F CONC LOW ALM
38,2024-05-01 05:24:30.000000000,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED
39,2024-05-01 05:24:30.000000000,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED
40,2024-05-01 05:34:10.000000000,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED
41,2024-05-01 06:24:50.000000000,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED
42,2024-05-01 06:31:00.000000000,AIR003_3,L,PURGE C CONC LOW ALM
43,2024-05-01 06:54:00.000000000,FIR100,H NR,FLW FEED A HIGH ALM RECOVERED
44,2024-05-01 06:59:00.000000000,V167,L NR,VLV POS PURGE LOW ALM RECOVERED
45,2024-05-01 07:00:20.000000000,AIR001_3,L,REACT FEED C CONC LOW ALM
46,2024-05-01 07:16:10.000000000,FIR115,L NR,FLW PURGE LOW ALM RECOVERED
47,2024-05-01 07:17:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
48,2024-05-01 07:18:00.000000000,FIR123,H,FLW COND CW HIGH ALM
49,2024-05-01 07:18:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
50,2024-05-01 07:18:30.000000000,FIR123,H,FLW COND CW HIGH ALM
51,2024-05-01 07:27:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
52,2024-05-01 07:30:40.000000000,FIR123,H,FLW COND CW HIGH ALM
53,2024-05-01 07:33:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
54,2024-05-01 07:39:10.000000000,FIR123,H,FLW COND CW HIGH ALM
55,2024-05-01 07:39:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
56,2024-05-01 07:46:10.000000000,FIR123,H,FLW COND CW HIGH ALM
57,2024-05-01 07:47:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
58,2024-05-01 08:30:20.000000000,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED
59,2024-05-01 09:49:00.000000000,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED
60,2024-05-01 10:13:40.000000000,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED
61,2024-05-01 10:30:30.000000000,TIR123,H NR,TEMP COND CWS HIGH ALM RECOVERED
62,2024-05-01 10:34:30.000000000,AIR003_3,L,PURGE C CONC LOW ALM
63,2024-05-01 10:44:30.000000000,AIR001_3,L,REACT FEED C CONC LOW ALM
64,2024-05-01 11:20:00.000000000,AIR001_1,H,REACT FEED A CONC HIGH ALM
65,2024-05-01 11:25:10.000000000,AIR001_1,H NR,REACT FEED A CONC HIGH ALM RECOVERED
66,2024-05-01 11:36:30.000000000,AIR001_1,H,REACT FEED A CONC HIGH ALM
67,2024-05-01 11:41:00.000000000,FIR123,L,FLW COND CW LOW ALM
68,2024-05-01 11:42:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
69,2024-05-01 11:43:20.000000000,AIR003_1,H,PURGE A CONC HIGH ALM
70,2024-05-01 11:48:40.000000000,FIR123,L,FLW COND CW LOW ALM
71,2024-05-01 11:49:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
72,2024-05-01 11:55:50.000000000,FIR123,L,FLW COND CW LOW ALM
73,2024-05-01 11:58:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
74,2024-05-01 12:02:00.000000000,FIR123,L,FLW COND CW LOW ALM
75,2024-05-01 12:05:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
76,2024-05-01 12:07:10.000000000,FIR123,L,FLW COND CW LOW ALM
77,2024-05-01 12:10:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
78,2024-05-01 12:11:50.000000000,FIR123,L,FLW COND CW LOW ALM
79,2024-05-01 12:12:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
80,2024-05-01 12:14:10.000000000,FIR123,L,FLW COND CW LOW ALM
81,2024-05-01 12:15:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
82,2024-05-01 12:15:10.000000000,FIR123,L,FLW COND CW LOW ALM
83,2024-05-01 12:15:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
84,2024-05-01 12:15:30.000000000,FIR123,L,FLW COND CW LOW ALM
85,2024-05-01 12:18:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
86,2024-05-01 12:22:00.000000000,FIR123,L,FLW COND CW LOW ALM
87,2024-05-01 12:25:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
88,2024-05-01 12:27:10.000000000,FIR123,L,FLW COND CW LOW ALM
89,2024-05-01 12:27:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
90,2024-05-01 12:27:40.000000000,FIR123,L,FLW COND CW LOW ALM
91,2024-05-01 12:28:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
92,2024-05-01 12:29:00.000000000,FIR123,L,FLW COND CW LOW ALM
