,timestamp,tag,type,description
0,2024-05-01 01:36:50,AIR001_3,H,REACT FEED C CONC HIGH ALM
1,2024-05-01 01:37:30,AIR003_3,H,PURGE C CONC HIGH ALM
2,2024-05-01 02:03:20,AIR001_1,L,REACT FEED A CONC LOW ALM
3,2024-05-01 02:09:10,AIR003_1,L,PURGE A CONC LOW ALM
4,2024-05-01 03:02:40,AIR002_2,H,SEP UFLW E CONC HIGH ALM
5,2024-05-01 03:10:40,AIR001_6,L,REACT FEED F CONC LOW ALM
6,2024-05-01 03:20:30,AIR001_2,L,REACT FEED B CONC LOW ALM
7,2024-05-01 03:28:10,AIR001_5,H,REACT FEED E CONC HIGH ALM
8,2024-05-01 03:30:40,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
9,2024-05-01 03:37:40,AIR001_5,H,REACT FEED E CONC HIGH ALM
10,2024-05-01 03:39:50,FIR123,H,FLW COND CW HIGH ALM
11,2024-05-01 03:40:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
12,2024-05-01 03:40:20,FIR123,H,FLW COND CW HIGH ALM
13,2024-05-01 03:40:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
14,2024-05-01 03:44:30,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
15,2024-05-01 03:47:00,FIR123,H,FLW COND CW HIGH ALM
16,2024-05-01 03:49:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
17,2024-05-01 03:53:10,FIR123,H,FLW COND CW HIGH ALM
18,2024-05-01 04:00:00,AIR001_5,H,REACT FEED E CONC HIGH ALM
19,2024-05-01 04:00:10,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
20,2024-05-01 04:17:00,AIR001_5,H,REACT FEED E CONC HIGH ALM
21,2024-05-01 04:18:40,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
22,2024-05-01 04:21:10,FIR100,H,FLW FEED A HIGH ALM
23,2024-05-01 04:27:20,AIR001_5,H,REACT FEED E CONC HIGH ALM
24,2024-05-01 04:30:20,FIR115,L,FLW PURGE LOW ALM
25,2024-05-01 04:31:20,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
26,2024-05-01 04:37:10,AIR001_5,H,REACT FEED E CONC HIGH ALM
27,2024-05-01 04:44:30,V160,H,VLV POS FEED A HIGH ALM
28,2024-05-01 04:49:00,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
29,2024-05-01 04:57:00,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED
30,2024-05-01 04:57:10,AIR003_8,L,PURGE H CONC LOW ALM
