,timestamp,tag,type,description
0,2024-05-01 00:32:40,TIR123,H,TEMP COND CWS HIGH ALM
1,2024-05-01 00:35:40,FIR123,H,FLW COND CW HIGH ALM
2,2024-05-01 00:36:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
3,2024-05-01 00:36:30,FIR123,H,FLW COND CW HIGH ALM
4,2024-05-01 00:36:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
5,2024-05-01 00:36:50,FIR123,H,FLW COND CW HIGH ALM
6,2024-05-01 00:37:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
7,2024-05-01 00:38:50,FIR123,H,FLW COND CW HIGH ALM
8,2024-05-01 00:39:20,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
9,2024-05-01 00:39:20,AIR103_2,H,C FEED B CONC HIGH ALM
10,2024-05-01 00:41:20,FIR123,H,FLW COND CW HIGH ALM
11,2024-05-01 00:41:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
12,2024-05-01 00:42:20,FIR123,H,FLW COND CW HIGH ALM
13,2024-05-01 00:46:50,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
14,2024-05-01 00:48:10,FIR123,H,FLW COND CW HIGH ALM
15,2024-05-01 00:51:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
16,2024-05-01 00:51:50,FIR123,H,FLW COND CW HIGH ALM
17,2024-05-01 01:06:10,AIR003_3,H,PURGE C CONC HIGH ALM
18,2024-05-01 01:13:40,AIR001_3,H,REACT FEED C CONC HIGH ALM
19,2024-05-01 01:36:10,AIR001_1,L,REACT FEED A CONC LOW ALM
20,2024-05-01 01:40:00,AIR003_1,L,PURGE A CONC LOW ALM
21,2024-05-01 01:44:30,FIR115,H,FLW PURGE HIGH ALM
22,2024-05-01 02:17:00,AIR002_2,H,SEP UFLW E CONC HIGH ALM
23,2024-05-01 02:21:10,AIR001_6,L,REACT FEED F CONC LOW ALM
24,2024-05-01 02:45:40,FIR115,H NR,FLW PURGE HIGH ALM RECOVERED
25,2024-05-01 02:54:30,AIR003_6,L,PURGE F CONC LOW ALM
26,2024-05-01 02:55:50,AIR003_5,H,PURGE E CONC HIGH ALM
27,2024-05-01 03:01:40,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
28,2024-05-01 03:08:00,AIR001_5,H,REACT FEED E CONC HIGH ALM
29,2024-05-01 03:11:10,AIR003_5,H,PURGE E CONC HIGH ALM
30,2024-05-01 03:12:20,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
31,2024-05-01 03:24:40,AIR003_5,H,PURGE E CONC HIGH ALM
32,2024-05-01 03:33:50,LIR110,L,LVL STRIP LOW ALM
33,2024-05-01 03:34:00,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
34,2024-05-01 03:37:40,AIR003_5,H,PURGE E CONC HIGH ALM
35,2024-05-01 03:46:30,FIR100,H,FLW FEED A HIGH ALM
36,2024-05-01 04:05:20,V160,H,VLV POS FEED A HIGH ALM
37,2024-05-01 04:14:10,AIR003_8,L,PURGE H CONC LOW ALM
38,2024-05-01 04:19:00,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED
39,2024-05-01 04:21:30,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
40,2024-05-01 04:26:10,AIR003_5,H,PURGE E CONC HIGH ALM
41,2024-05-01 04:30:30,AIR003_8,L,PURGE H CONC LOW ALM
42,2024-05-01 04:35:00,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
43,2024-05-01 04:36:10,AIR003_5,H,PURGE E CONC HIGH ALM
44,2024-05-01 04:39:10,FIR115,L,FLW PURGE LOW ALM
45,2024-05-01 04:42:10,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED
46,2024-05-01 04:44:50,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
47,2024-05-01 04:44:50,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED
48,2024-05-01 04:45:20,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
49,2024-05-01 04:46:50,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED
50,2024-05-01 04:56:50,AIR003_5,H,PURGE E CONC HIGH ALM
51,2024-05-01 05:11:00,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
52,2024-05-01 05:18:10,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED
53,2024-05-01 05:21:00,AIR003_5,H,PURGE E CONC HIGH ALM
54,2024-05-01 05:30:00,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED
55,2024-05-01 05:37:40,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
56,2024-05-01 05:48:10,FIR115,L NR,FLW PURGE LOW ALM RECOVERED
57,2024-05-01 05:49:20,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
58,2024-05-01 05:54:20,AIR001_5,H,REACT FEED E CONC HIGH ALM
59,2024-05-01 06:04:00,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
60,2024-05-01 06:07:40,AIR001_5,H,REACT FEED E CONC HIGH ALM
61,2024-05-01 06:13:10,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
62,2024-05-01 06:15:20,AIR003_5,H,PURGE E CONC HIGH ALM
63,2024-05-01 06:18:40,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED
64,2024-05-01 06:30:40,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED
65,2024-05-01 06:34:30,AIR001_2,H,REACT FEED B CONC HIGH ALM
66,2024-05-01 06:36:10,AIR001_5,H,REACT FEED E CONC HIGH ALM
67,2024-05-01 06:37:50,AIR003_3,L,PURGE C CONC LOW ALM
68,2024-05-01 06:39:30,AIR001_2,H NR,REACT FEED B CONC HIGH ALM RECOVERED
69,2024-05-01 06:45:10,AIR001_3,L,REACT FEED C CONC LOW ALM
70,2024-05-01 06:48:50,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED
71,2024-05-01 06:52:00,AIR001_2,H,REACT FEED B CONC HIGH ALM
72,2024-05-01 06:54:20,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
73,2024-05-01 06:54:40,AIR001_2,H NR,REACT FEED B CONC HIGH ALM RECOVERED
74,2024-05-01 06:58:00,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED
75,2024-05-01 07:01:30,AIR001_2,H,REACT FEED B CONC HIGH ALM
76,2024-05-01 07:05:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
77,2024-05-01 07:05:20,FIR123,H,FLW COND CW HIGH ALM
78,2024-05-01 07:05:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
79,2024-05-01 07:07:40,FIR123,H,FLW COND CW HIGH ALM
80,2024-05-01 07:08:00,AIR001_3,L,REACT FEED C CONC LOW ALM
81,2024-05-01 07:12:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
82,2024-05-01 07:17:00,FIR123,H,FLW COND CW HIGH ALM
83,2024-05-01 07:19:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
84,2024-05-01 07:25:40,FIR100,H NR,FLW FEED A HIGH ALM RECOVERED
85,2024-05-01 07:39:40,AIR001_2,H NR,REACT FEED B CONC HIGH ALM RECOVERED
86,2024-05-01 07:42:30,AIR001_2,H,REACT FEED B CONC HIGH ALM
87,2024-05-01 08:03:40,AIR001_2,H NR,REACT FEED B CONC HIGH ALM RECOVERED
88,2024-05-01 08:17:30,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED
89,2024-05-01 09:03:40,AIR003_6,L,PURGE F CONC LOW ALM
90,2024-05-01 09:05:20,AIR002_3,L,SEP UFLW F CONC LOW ALM
91,2024-05-01 09:18:40,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
92,2024-05-01 09:33:00,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED
93,2024-05-01 09:37:40,AIR001_3,L,REACT FEED C CONC LOW ALM
94,2024-05-01 09:43:50,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED
95,2024-05-01 10:01:20,AIR002_3,L,SEP UFLW F CONC LOW ALM
96,2024-05-01 10:09:50,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED
97,2024-05-01 10:15:20,AIR003_3,L,PURGE C CONC LOW ALM
98,2024-05-01 10:18:10,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED
99,2024-05-01 10:30:30,TIR123,H NR,TEMP COND CWS HIGH ALM RECOVERED
100,2024-05-01 10:38:10,AIR103_2,H NR,C FEED B CONC HIGH ALM RECOVERED
101,2024-05-01 10:45:40,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
102,2024-05-01 11:01:30,AIR002_3,L,SEP UFLW F CONC LOW ALM
103,2024-05-01 11:02:30,AIR003_3,L,PURGE C CONC LOW ALM
104,2024-05-01 11:07:20,AIR001_3,L,REACT FEED C CONC LOW ALM
105,2024-05-01 11:24:40,FIR123,L,FLW COND CW LOW ALM
106,2024-05-01 11:25:10,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
107,2024-05-01 11:26:10,AIR001_1,H,REACT FEED A CONC HIGH ALM
108,2024-05-01 11:37:00,FIR123,L,FLW COND CW LOW ALM
109,2024-05-01 11:38:00,AIR003_1,H,PURGE A CONC HIGH ALM
110,2024-05-01 11:39:00,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
111,2024-05-01 11:39:10,FIR123,L,FLW COND CW LOW ALM
112,2024-05-01 11:39:20,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
113,2024-05-01 11:43:00,FIR123,L,FLW COND CW LOW ALM
114,2024-05-01 11:46:20,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
115,2024-05-01 11:49:10,FIR123,L,FLW COND CW LOW ALM
116,2024-05-01 11:53:40,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
117,2024-05-01 11:56:40,FIR123,L,FLW COND CW LOW ALM
118,2024-05-01 12:01:20,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
119,2024-05-01 12:02:40,FIR123,L,FLW COND CW LOW ALM
120,2024-05-01 12:02:50,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
121,2024-05-01 12:03:00,FIR123,L,FLW COND CW LOW ALM
122,2024-05-01 12:03:10,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
123,2024-05-01 12:03:20,FIR123,L,FLW COND CW LOW ALM
124,2024-05-01 12:04:00,AIR002_2,L,SEP UFLW E CONC LOW ALM
125,2024-05-01 12:15:00,AIR003_8,H,PURGE H CONC HIGH ALM
126,2024-05-01 12:17:00,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
127,2024-05-01 12:17:10,FIR123,L,FLW COND CW LOW ALM
128,2024-05-01 13:31:00,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED
129,2024-05-01 13:45:30,AIR003_8,H,PURGE H CONC HIGH ALM
130,2024-05-01 13:51:00,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
131,2024-05-01 13:52:20,FIR123,L,FLW COND CW LOW ALM
132,2024-05-01 13:58:40,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
133,2024-05-01 13:59:30,FIR123,L,FLW COND CW LOW ALM
134,2024-05-01 14:01:20,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
135,2024-05-01 14:01:30,FIR123,L,FLW COND CW LOW ALM
136,2024-05-01 14:01:40,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
137,2024-05-01 14:02:10,FIR123,L,FLW COND CW LOW ALM
138,2024-05-01 14:07:40,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
139,2024-05-01 14:08:20,FIR123,L,FLW COND CW LOW ALM
140,2024-05-01 14:09:00,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
141,2024-05-01 14:10:00,FIR123,L,FLW COND CW LOW ALM
142,2024-05-01 14:12:00,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
143,2024-05-01 14:13:50,FIR123,L,FLW COND CW LOW ALM
144,2024-05-01 14:14:20,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
145,2024-05-01 14:14:40,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED
146,2024-05-01 14:19:20,FIR123,L,FLW COND CW LOW ALM
147,2024-05-01 14:20:20,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
148,2024-05-01 14:20:30,FIR123,L,FLW COND CW LOW ALM
149,2024-05-01 14:20:40,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
150,2024-05-01 14:26:30,FIR123,L,FLW COND CW LOW ALM
151,2024-05-01 14:26:40,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
152,2024-05-01 15:07:40,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED
153,2024-05-01 15:13:50,AIR003_1,H NR,PURGE A CONC HIGH ALM RECOVERED
154,2024-05-01 15:18:20,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED
155,2024-05-01 15:20:30,AIR001_1,H NR,REACT FEED A CONC HIGH ALM RECOVERED
156,2024-05-01 15:46:40,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
157,2024-05-01 15:54:30,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED
158,2024-05-01 16:00:00,FIR100,L,FLW FEED A LOW ALM
159,2024-05-01 16:04:50,FIR100,L NR,FLW FEED A LOW ALM RECOVERED
160,2024-05-01 16:05:40,AIR002_3,L,SEP UFLW F CONC LOW ALM
161,2024-05-01 16:46:50,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
162,2024-05-01 17:00:40,AIR002_3,L,SEP UFLW F CONC LOW ALM
163,2024-05-01 17:20:00,AIR003_3,H,PURGE C CONC HIGH ALM
164,2024-05-01 17:20:00,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED
165,2024-05-01 17:22:50,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
166,2024-05-01 17:53:00,AIR001_3,H,REACT FEED C CONC HIGH ALM
167,2024-05-01 18:00:30,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED
168,2024-05-01 18:00:40,AIR002_3,L,SEP UFLW F CONC LOW ALM
169,2024-05-01 18:13:10,AIR001_3,H,REACT FEED C CONC HIGH ALM
170,2024-05-01 18:21:40,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED
171,2024-05-01 18:26:50,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED
172,2024-05-01 18:31:00,AIR001_3,H,REACT FEED C CONC HIGH ALM
173,2024-05-01 19:53:30,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED
174,2024-05-01 19:54:30,AIR001_6,L,REACT FEED F CONC LOW ALM
175,2024-05-01 20:04:50,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED
176,2024-05-01 20:06:10,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED
177,2024-05-01 20:18:50,AIR001_6,L,REACT FEED F CONC LOW ALM
178,2024-05-01 20:25:30,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED
179,2024-05-01 20:38:40,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED
180,2024-05-01 20:50:00,AIR003_3,H,PURGE C CONC HIGH ALM
181,2024-05-01 20:54:30,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED
182,2024-05-02 15:02:40,TIR123,H,TEMP COND CWS HIGH ALM
183,2024-05-02 15:11:20,FIR123,H,FLW COND CW HIGH ALM
184,2024-05-02 15:14:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
185,2024-05-02 15:14:40,FIR123,H,FLW COND CW HIGH ALM
186,2024-05-02 15:17:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
187,2024-05-02 15:18:10,FIR123,H,FLW COND CW HIGH ALM
188,2024-05-02 15:22:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
189,2024-05-02 15:22:30,FIR123,H,FLW COND CW HIGH ALM
190,2024-05-02 15:23:10,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
191,2024-05-02 15:24:00,FIR123,H,FLW COND CW HIGH ALM
192,2024-05-02 15:30:40,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
193,2024-05-02 15:31:00,FIR123,H,FLW COND CW HIGH ALM
194,2024-05-02 15:34:50,AIR003_3,H,PURGE C CONC HIGH ALM
195,2024-05-02 15:37:30,AIR001_3,H,REACT FEED C CONC HIGH ALM
196,2024-05-02 16:01:30,AIR001_1,L,REACT FEED A CONC LOW ALM
197,2024-05-02 16:06:40,AIR003_1,L,PURGE A CONC LOW ALM
198,2024-05-02 16:54:10,AIR001_6,L,REACT FEED F CONC LOW ALM
199,2024-05-02 17:00:30,AIR002_2,H,SEP UFLW E CONC HIGH ALM
200,2024-05-02 17:21:40,AIR001_2,L,REACT FEED B CONC LOW ALM
201,2024-05-02 17:50:20,AIR001_5,H,REACT FEED E CONC HIGH ALM
202,2024-05-02 18:07:40,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
203,2024-05-02 18:12:50,AIR001_5,H,REACT FEED E CONC HIGH ALM
204,2024-05-02 18:19:10,FIR100,H,FLW FEED A HIGH ALM
205,2024-05-02 18:20:40,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED
