,timestamp,tag,type,description
0,2024-05-01 01:05:00,AIR003_3,H,PURGE C CONC HIGH ALM
1,2024-05-01 01:05:20,AIR001_3,H,REACT FEED C CONC HIGH ALM
2,2024-05-01 01:35:10,AIR001_1,L,REACT FEED A CONC LOW ALM
3,2024-05-01 01:44:00,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED
4,2024-05-01 02:40:20,FIR115,L,FLW PURGE LOW ALM
5,2024-05-01 02:42:40,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED
6,2024-05-01 03:00:00,AIR002_2,H,SEP UFLW E CONC HIGH ALM
7,2024-05-01 03:06:00,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED
8,2024-05-01 03:18:00,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED
9,2024-05-01 03:32:00,AIR002_2,H,SEP UFLW E CONC HIGH ALM
10,2024-05-01 03:37:40,FIR115,L NR,FLW PURGE LOW ALM RECOVERED
11,2024-05-01 04:00:40,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED
12,2024-05-01 04:21:10,AIR003_3,L,PURGE C CONC LOW ALM
13,2024-05-01 04:43:40,AIR001_3,L,REACT FEED C CONC LOW ALM
14,2024-05-01 06:51:00,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED
15,2024-05-01 07:21:10,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED
16,2024-05-01 07:32:20,AIR003_3,L,PURGE C CONC LOW ALM
17,2024-05-01 07:42:10,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED
18,2024-05-01 10:02:40,TIR123,H,TEMP COND CWS HIGH ALM
19,2024-05-01 10:05:40,FIR123,H,FLW COND CW HIGH ALM
20,2024-05-01 10:08:30,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
21,2024-05-01 10:09:10,FIR123,H,FLW COND CW HIGH ALM
22,2024-05-01 10:10:00,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
23,2024-05-01 10:10:10,FIR123,H,FLW COND CW HIGH ALM
24,2024-05-01 10:18:10,AIR003_3,H,PURGE C CONC HIGH ALM
25,2024-05-01 10:26:40,AIR001_3,H,REACT FEED C CONC HIGH ALM
26,2024-05-01 10:48:10,AIR001_1,L,REACT FEED A CONC LOW ALM
